Road,Home,Road_score,Home_score,Home_w,margin,Date
UNC Asheville,USC Upstate,73,57,0,16,2016-11-17
Doane College,South Dakota,46,80,1,-34,2016-11-17
Elon,South Florida,74,61,0,13,2016-11-17
Pitt,SMU,67,76,1,-9,2016-11-17
Florida,St. Bonaventure,73,66,0,7,2016-11-17
Weber State,Stanford,49,67,1,-18,2016-11-17
Alabama A&M,Tennessee Tech,61,95,1,-34,2016-11-17
Eastern Washington,Texas,52,85,1,-33,2016-11-17
Wake Forest,UTEP,103,81,0,22,2016-11-17
San Diego,UCLA,68,88,1,-20,2016-11-17
Western Michigan,Villanova,65,76,1,-11,2016-11-17
Cal State Fullerton,Washington,88,104,1,-16,2016-11-17
Chicago State,Wisconsin,51,69,1,-18,2016-11-17
Lehigh,Yale,81,89,1,-8,2016-11-17
Ball State,Alabama,59,77,1,-18,2016-11-18
Selma University,Alcorn State,48,93,1,-45,2016-11-18
Sacred Heart,Arizona,65,95,1,-30,2016-11-18
Texas-Arlington,Arkansas,67,71,1,-4,2016-11-18
Idaho,Little Rock,65,57,0,8,2016-11-18
Florida Gulf Coast,Baylor,72,81,1,-9,2016-11-18
Trinity (FL),Bethune-Cookman,52,82,1,-30,2016-11-18
Mississippi State,Boise State,80,68,0,12,2016-11-18
Northeastern,Boston University,63,65,1,-2,2016-11-18
Southeast Missouri State,Bradley,78,84,1,-6,2016-11-18
UCF,College of Charleston,60,40,0,20,2016-11-18
Washington State,Creighton,77,103,1,-26,2016-11-18
Hartford,Drexel,73,87,1,-14,2016-11-18
Canisius,Duquesne,78,77,0,1,2016-11-18
Gardner-Webb,Eastern Michigan,68,76,1,-8,2016-11-18
Winthrop,Florida State,86,100,1,-14,2016-11-18
Fairleigh Dickinson,Fordham,55,68,1,-13,2016-11-18
Mount St. Mary's,George Mason,78,76,0,2,2016-11-18
Ohio,Georgia Tech,67,61,0,6,2016-11-18
Bryant,Gonzaga,70,109,1,-39,2016-11-18
UNC,Hawaii,83,68,0,15,2016-11-18
UNC Greensboro,High Point,57,63,1,-6,2016-11-18
Dallas Christian,Houston Baptist,54,98,1,-44,2016-11-18
Detroit,Illinois,69,89,1,-20,2016-11-18
Howard,IUPUI,55,77,1,-22,2016-11-18
Youngstown State,Jacksonville,54,79,1,-25,2016-11-18
Siena,Kansas,65,86,1,-21,2016-11-18
Hiram,Kent State,55,111,1,-56,2016-11-18
St. Peter's,Lipscomb,90,77,0,13,2016-11-18
Salem International,Longwood,74,87,1,-13,2016-11-18
North Florida,LSU,70,78,1,-8,2016-11-18
St. Joseph's,Loyola (IL),71,57,0,14,2016-11-18
Hofstra,Manhattan,68,80,1,-12,2016-11-18
Pitt,Marquette,78,75,0,3,2016-11-18
Delaware,Miami (OH),68,66,0,2,2016-11-18
Mississippi Valley State,Michigan State,53,100,1,-47,2016-11-18
St. John's (NY),Minnesota,86,92,1,-6,2016-11-18
Davidson,Missouri,70,55,0,15,2016-11-18
James Madison,Montana State,73,80,1,-7,2016-11-18
Oregon State,Nevada,58,83,1,-25,2016-11-18
New Mexico State,New Mexico,59,72,1,-13,2016-11-18
Jackson State,North Carolina Central,75,84,1,-9,2016-11-18
Montana,NC State,72,85,1,-13,2016-11-18
Navy,North Dakota State,59,66,1,-7,2016-11-18
Austin Peay,Northern Kentucky,77,69,0,8,2016-11-18
LeTourneau,Northwestern State,87,92,1,-5,2016-11-18
Loyola (MD),Notre Dame,48,83,1,-35,2016-11-18
Goshen,Oakland,59,102,1,-43,2016-11-18
Northern Iowa,Oklahoma,73,67,0,6,2016-11-18
Ole Miss,Oral Roberts,95,88,0,7,2016-11-18
Lewis & Clark,Portland,52,98,1,-46,2016-11-18
Georgia State,Purdue,56,64,1,-8,2016-11-18
Florida International,South Alabama,64,69,1,-5,2016-11-18
South Carolina State,South Carolina,50,92,1,-42,2016-11-18
Southern Illinois,SIU-Edwardsville,101,83,0,18,2016-11-18
Michigan,SMU,76,54,0,22,2016-11-18
Union (TN),Southern Miss,44,60,1,-16,2016-11-18
Bethesda University (CA),Southern Utah,92,108,1,-16,2016-11-18
Northeastern State,Stephen F. Austin,70,75,1,-5,2016-11-18
Citadel,Stetson,116,112,0,4,2016-11-18
Monmouth,Syracuse,50,71,1,-21,2016-11-18
Cleveland State,UT-Martin,74,85,1,-11,2016-11-18
USC,Texas A&M,65,63,0,2,2016-11-18
Jacksonville State,TCU,60,79,1,-19,2016-11-18
Western Michigan,UTEP,75,85,1,-10,2016-11-18
Arizona State,Tulane,80,71,0,9,2016-11-18
Coppin State,Utah,51,94,1,-43,2016-11-18
Norfolk State,Vanderbilt,52,75,1,-23,2016-11-18
Binghamton,VCU,42,81,1,-39,2016-11-18
Villanova,Wake Forest,96,77,0,19,2016-11-18
Clemson,Xavier,77,83,1,-6,2016-11-18
Arkansas State,Army,60,57,0,3,2016-11-19
Western Kentucky,Belmont,69,90,1,-21,2016-11-19
Maine,Boston University,78,102,1,-24,2016-11-19
UMKC,Bowling Green State,71,69,0,2,2016-11-19
Coastal Carolina,BYU,65,81,1,-16,2016-11-19
Marist,Brown,87,79,0,8,2016-11-19
Bucknell,Butler,60,86,1,-26,2016-11-19
Bethesda University (CA),Cal Poly,52,69,1,-17,2016-11-19
UCSB,Cal State Bakersfield,70,77,1,-7,2016-11-19
Northern Illinois,Cal State Northridge,82,84,1,-2,2016-11-19
Pacific,UC-Irvine,65,72,1,-7,2016-11-19
Fresno Pacific,UC-Riverside,50,96,1,-46,2016-11-19
USC Upstate,Charleston Southern,79,77,0,2,2016-11-19
Central Arkansas,Chattanooga,64,75,1,-11,2016-11-19
Rhode Island,Cincinnati,76,71,0,5,2016-11-19
Saint Mary's,Dayton,61,57,0,4,2016-11-19
Northern Kentucky,Delaware,74,53,0,21,2016-11-19
Simpson,Drake,61,76,1,-15,2016-11-19
Penn State,Duke,68,78,1,-10,2016-11-19
Western Illinois,Eastern Illinois,64,73,1,-9,2016-11-19
Morehead State,Evansville,56,69,1,-13,2016-11-19
Lipscomb,Fairleigh Dickinson,72,90,1,-18,2016-11-19
St. Peter's,Fordham,41,63,1,-22,2016-11-19
Lamar,Fresno State,64,83,1,-19,2016-11-19
Trinity Baptist,Furman,53,102,1,-49,2016-11-19
Albany (NY),Grand Canyon,77,82,1,-5,2016-11-19
Murray State,Green Bay,93,77,0,16,2016-11-19
Navy,High Point,62,69,1,-7,2016-11-19
Gardner-Webb,Howard,94,78,0,16,2016-11-19
Trinity Christian,UIC,66,102,1,-36,2016-11-19
Liberty,Indiana,48,87,1,-39,2016-11-19
Missouri-St. Louis,Indiana State,55,96,1,-41,2016-11-19
UMass-Lowell,Purdue-Fort Wayne,81,94,1,-13,2016-11-19
Eastern Michigan,IUPUI,71,83,1,-12,2016-11-19
Florida International,Jacksonville,75,78,1,-3,2016-11-19
Texas Southern,La Salle,77,76,0,1,2016-11-19
Northeastern,LIU-Brooklyn,74,78,1,-4,2016-11-19
Western Carolina,Marshall,63,98,1,-35,2016-11-19
Kennesaw State,UMBC,85,93,1,-8,2016-11-19
Savannah State,Memphis,86,99,1,-13,2016-11-19
Penn,Miami (FL),62,74,1,-12,2016-11-19
Austin Peay,Miami (OH),70,76,1,-6,2016-11-19
Tennessee State,Middle Tennessee,74,63,0,11,2016-11-19
Campbell,Morgan State,66,82,1,-16,2016-11-19
Louisiana Tech,Nebraska,54,65,1,-11,2016-11-19
Rice,Omaha,100,87,0,13,2016-11-19
Cal State Fullerton,UNLV,68,77,1,-9,2016-11-19
Colgate,NJIT,68,74,1,-6,2016-11-19
North Dakota State,UNC Greensboro,54,65,1,-11,2016-11-19
Chicago State,Oakland,79,107,1,-28,2016-11-19
Loyola (IL),Oral Roberts,78,53,0,25,2016-11-19
Grambling,Providence,54,71,1,-17,2016-11-19
Chatham,Saint Francis (PA),59,119,1,-60,2016-11-19
Northern Colorado,Santa Clara,72,88,1,-16,2016-11-19
Youngstown State,South Alabama,75,84,1,-9,2016-11-19
Rider,South Florida,65,70,1,-5,2016-11-19
Prairie View,UTSA,59,69,1,-10,2016-11-19
Eastern Kentucky,Texas Tech,71,90,1,-19,2016-11-19
New Orleans,Tulsa,68,77,1,-9,2016-11-19
Idaho State,Utah State,51,85,1,-34,2016-11-19
Benedictine,Utah Valley,52,86,1,-34,2016-11-19
Lyndon State,Vermont,20,79,1,-59,2016-11-19
VMI,Virginia Tech,72,88,1,-16,2016-11-19
Fairfield,Wagner,70,64,0,6,2016-11-19
Montana,Washington State,63,87,1,-24,2016-11-19
Presbyterian,William & Mary,59,89,1,-30,2016-11-19
Toledo,Wright State,82,78,0,4,2016-11-19
South Dakota State,Wyoming,67,77,1,-10,2016-11-19
Florida A&M,Air Force,62,87,1,-25,2016-11-20
Radford,Akron,41,88,1,-47,2016-11-20
Brown,Albany (NY),76,80,1,-4,2016-11-20
Davidson,Arizona State,68,60,0,8,2016-11-20
Central Arkansas,Army,81,76,0,5,2016-11-20
Western Michigan,Boise State,70,91,1,-21,2016-11-20
Stony Brook,Boston College,75,82,1,-7,2016-11-20
LIU-Brooklyn,Boston University,69,86,1,-17,2016-11-20
Green Bay,Bowling Green State,77,61,0,16,2016-11-20
Villanova,UCF,67,57,0,10,2016-11-20
Arkansas State,Chattanooga,73,67,0,6,2016-11-20
Wake Forest,College of Charleston,78,61,0,17,2016-11-20
NC State,Creighton,94,112,1,-18,2016-11-20
Austin Peay,Delaware,76,75,0,1,2016-11-20
Milwaukee,DePaul,59,77,1,-18,2016-11-20
Rhode Island,Duke,65,75,1,-10,2016-11-20
Stetson,East Carolina,50,73,1,-23,2016-11-20
Edward Waters,Florida Atlantic,64,98,1,-34,2016-11-20
Youngstown State,Florida International,78,73,0,5,2016-11-20
Detroit,Florida State,71,100,1,-29,2016-11-20
Lipscomb,Fordham,69,85,1,-16,2016-11-20
North Dakota State,High Point,70,44,0,26,2016-11-20
UMass,Holy Cross,68,60,0,8,2016-11-20
Texas-Rio Grande Valley,Iowa,67,95,1,-28,2016-11-20
Citadel,Iowa State,63,130,1,-67,2016-11-20
Hampton,Kansas State,67,89,1,-22,2016-11-20
Duquesne,Kentucky,59,93,1,-34,2016-11-20
Cornell,Lafayette,82,75,0,7,2016-11-20
Princeton,Lehigh,67,76,1,-9,2016-11-20
Northeastern,Maine,80,72,0,8,2016-11-20
Grand Canyon,Marist,84,72,0,12,2016-11-20
Towson,Maryland,66,71,1,-5,2016-11-20
Southern-New Orleans,McNeese State,73,96,1,-23,2016-11-20
Georgia Southern,Mercer,67,80,1,-13,2016-11-20
Northern Kentucky,Miami (OH),79,70,0,9,2016-11-20
Florida Gulf Coast,Michigan State,77,78,1,-1,2016-11-20
St. Joseph's,Ole Miss,68,81,1,-13,2016-11-20
UTEP,Mississippi State,54,61,1,-7,2016-11-20
Murray State,UMKC,74,85,1,-11,2016-11-20
UNC Greensboro,Navy,72,59,0,13,2016-11-20
Iona,Nevada,76,91,1,-15,2016-11-20
Bethune-Cookman,New Mexico State,73,89,1,-16,2016-11-20
Siena,UNC Asheville,80,92,1,-12,2016-11-20
ETSU,UNC Wilmington,59,68,1,-9,2016-11-20
Presentation College,North Dakota,63,101,1,-38,2016-11-20
Drexel,North Texas,83,62,0,21,2016-11-20
Xavier,Northern Iowa,67,59,0,8,2016-11-20
Clemson,Oklahoma,64,70,1,-6,2016-11-20
Cincinnati,Penn State,71,50,0,21,2016-11-20
Robert Morris,Richmond,69,81,1,-12,2016-11-20
Niagara,Rutgers,65,78,1,-13,2016-11-20
Fairleigh Dickinson,St. Peter's,58,84,1,-26,2016-11-20
Nicholls State,San Diego,72,81,1,-9,2016-11-20
Jacksonville,South Alabama,58,71,1,-13,2016-11-20
Colorado State,Stanford,49,56,1,-7,2016-11-20
Manhattan,Temple,67,88,1,-21,2016-11-20
Sam Houston State,Tennessee Tech,78,71,0,7,2016-11-20
Missouri,Tulane,67,62,0,5,2016-11-20
Long Beach State,UCLA,77,114,1,-37,2016-11-20
Yale,Virginia,38,62,1,-24,2016-11-20
Northern Arizona,Washington,58,92,1,-34,2016-11-20
New Hampshire,West Virginia,41,100,1,-59,2016-11-20
Maryland-Eastern Shore,Wichita State,79,116,1,-37,2016-11-20
Valparaiso,Alabama,68,60,0,8,2016-11-21
Kansas,Alabama-Birmingham,83,63,0,20,2016-11-21
Northern Colorado,Arizona,55,71,1,-16,2016-11-21
Blue Mountain College,Arkansas-Pine Bluff,77,74,0,3,2016-11-21
Murray State,Bowling Green State,77,78,1,-1,2016-11-21
Hofstra,Bradley,92,90,0,2,2016-11-21
Saint Louis,BYU,62,92,1,-30,2016-11-21
Norfolk State,Butler,55,91,1,-36,2016-11-21
Samford,Campbell,66,53,0,13,2016-11-21
UT-Martin,Canisius,72,69,0,3,2016-11-21
UNC,Chaminade,104,61,0,43,2016-11-21
Notre Dame,Colorado,89,83,0,6,2016-11-21
Oklahoma State,UConn,98,90,0,8,2016-11-21
Ball State,Coppin State,79,77,0,2,2016-11-21
Ole Miss,Creighton,77,86,1,-9,2016-11-21
Troy,Eastern Illinois,67,71,1,-4,2016-11-21
Bryant,Eastern Washington,77,81,1,-4,2016-11-21
Belmont,Florida,61,78,1,-17,2016-11-21
Georgia,George Washington,81,73,0,8,2016-11-21
George Mason,Houston,56,93,1,-37,2016-11-21
South Dakota State,Idaho,89,96,1,-7,2016-11-21
Winthrop,Illinois,84,80,0,4,2016-11-21
Howard Payne,Incarnate Word,61,91,1,-30,2016-11-21
Texas Southern,James Madison,67,56,0,11,2016-11-21
UMass-Lowell,Liberty,77,84,1,-7,2016-11-21
Delaware State,Louisiana,82,83,1,-1,2016-11-21
LIU-Brooklyn,Maine,71,66,0,5,2016-11-21
Jackson State,Marshall,61,71,1,-10,2016-11-21
Green Bay,UMKC,95,77,0,18,2016-11-21
Oral Roberts,Montana,47,68,1,-21,2016-11-21
St. Joseph's,NC State,63,73,1,-10,2016-11-21
Texas,Northwestern,58,77,1,-19,2016-11-21
Western Carolina,Ohio State,38,66,1,-28,2016-11-21
Georgetown,Oregon,65,61,0,4,2016-11-21
Central Michigan,Pepperdine,88,77,0,11,2016-11-21
St. Francis (NY),Providence,48,64,1,-16,2016-11-21
Columbia,Quinnipiac,86,78,0,8,2016-11-21
Montana State,Rice,78,83,1,-5,2016-11-21
UC-Davis,Sacramento State,81,72,0,9,2016-11-21
California,San Diego State,65,77,1,-12,2016-11-21
Sacred Heart,Santa Clara,74,84,1,-10,2016-11-21
Fort Valley State,Savannah State,101,118,1,-17,2016-11-21
Louisiana-Monroe,Seattle,75,81,1,-6,2016-11-21
Kent State,South Dakota,77,80,1,-3,2016-11-21
Xavier (LA),Southeastern Louisiana,72,89,1,-17,2016-11-21
Mount St. Mary's,Southern Illinois,63,73,1,-10,2016-11-21
Alabama A&M,Southern Miss,55,63,1,-8,2016-11-21
Coastal Carolina,Southern Utah,83,68,0,15,2016-11-21
Little Rock,St. Bonaventure,68,65,0,3,2016-11-21
St. Francis (IL),Texas-Arlington,67,88,1,-21,2016-11-21
Illinois State,TCU,71,80,1,-9,2016-11-21
Texas A&M-Corpus Christi,Texas State,73,69,0,4,2016-11-21
Bucknell,Vanderbilt,75,72,0,3,2016-11-21
Wofford,Vermont,59,60,1,-1,2016-11-21
Loyola (IL),Washington State,88,79,0,9,2016-11-21
Tennessee,Wisconsin,62,74,1,-12,2016-11-21
Ohio Dominican,Wright State,54,109,1,-55,2016-11-21
Charleston Southern,Abilene Christian,66,65,0,1,2016-11-22
Stetson,Air Force,72,85,1,-13,2016-11-22
Georgia Southern,Akron,67,75,1,-8,2016-11-22
Blue Mountain College,Alcorn State,57,83,1,-26,2016-11-22
Wagner,American,73,65,0,8,2016-11-22
SIU-Edwardsville,Arkansas State,57,75,1,-18,2016-11-22
Binghamton,Ave Maria,95,77,0,18,2016-11-22
Towson,Boston College,70,80,1,-10,2016-11-22
Western New England,Boston University,54,91,1,-37,2016-11-22
Wofford,Bradley,62,70,1,-8,2016-11-22
Louisiana-Monroe,Bryant,57,64,1,-7,2016-11-22
Fresno State,Cal State Bakersfield,63,71,1,-8,2016-11-22
Penn,Central Connecticut,87,65,0,22,2016-11-22
St. Bonaventure,Central Michigan,102,71,0,31,2016-11-22
UConn,Chaminade,93,82,0,11,2016-11-22
USC Upstate,Charlotte,108,103,0,5,2016-11-22
East-West,Chicago State,75,103,1,-28,2016-11-22
Texas,Colorado,54,68,1,-14,2016-11-22
Florida A&M,East Carolina,62,82,1,-20,2016-11-22
Idaho State,Eastern Kentucky,82,91,1,-9,2016-11-22
Seattle,Eastern Washington,76,80,1,-4,2016-11-22
South Florida,Florida Atlantic,62,78,1,-16,2016-11-22
UNC Asheville,Furman,64,58,0,6,2016-11-22
Toccoa Falls,Gardner-Webb,53,103,1,-50,2016-11-22
Kent State,George Mason,75,79,1,-4,2016-11-22
Alabama-Birmingham,George Washington,81,74,0,7,2016-11-22
Wisconsin,Georgetown,73,57,0,16,2016-11-22
Kansas,Georgia,65,54,0,11,2016-11-22
Sam Houston State,Georgia Tech,73,81,1,-8,2016-11-22
Holy Cross,Harvard,63,52,0,11,2016-11-22
Hawaii-Hilo,Hawaii,55,86,1,-31,2016-11-22
Vermont,Hofstra,87,73,0,14,2016-11-22
South Dakota,Houston,58,85,1,-27,2016-11-22
Ecclesia,Houston Baptist,80,116,1,-36,2016-11-22
Indiana,Purdue-Fort Wayne,68,71,1,-3,2016-11-22
Dalton State,Jacksonville State,50,81,1,-31,2016-11-22
Robert Morris,Kansas State,40,61,1,-21,2016-11-22
Alabama State,Kennesaw State,72,79,1,-7,2016-11-22
UTSA,Lamar,58,78,1,-20,2016-11-22
IUPUI,Marquette,79,104,1,-25,2016-11-22
Stony Brook,Maryland,63,77,1,-14,2016-11-22
McNeese State,Memphis,65,104,1,-39,2016-11-22
Radford,Mercer,47,58,1,-11,2016-11-22
Toledo,Middle Tennessee,70,80,1,-10,2016-11-22
Arkansas,Minnesota,71,85,1,-14,2016-11-22
UMass-Lowell,Mississippi Valley State,76,71,0,5,2016-11-22
Cornell,Monmouth,61,76,1,-15,2016-11-22
Buena Vista,Omaha,65,112,1,-47,2016-11-22
Northern Arizona,UNLV,71,110,1,-39,2016-11-22
Nicholls State,New Mexico State,74,86,1,-12,2016-11-22
Georgia State,NJIT,74,53,0,21,2016-11-22
Oklahoma State,UNC,75,107,1,-32,2016-11-22
Waldorf,North Dakota State,52,83,1,-31,2016-11-22
Florida National University,North Florida,66,112,1,-46,2016-11-22
Louisiana State-Alexandria,Northwestern State,69,82,1,-13,2016-11-22
Northwestern,Notre Dame,66,70,1,-4,2016-11-22
Tennessee,Oregon,65,69,1,-4,2016-11-22
Wyoming,Pacific,65,73,1,-8,2016-11-22
Little Rock,Pepperdine,65,66,1,-1,2016-11-22
Yale,Pitt,70,75,1,-5,2016-11-22
Jarvis Christian,Prairie View,69,84,1,-15,2016-11-22
VMI,Presbyterian,67,77,1,-10,2016-11-22
Hampton,Richmond,52,65,1,-13,2016-11-22
San Jose State,Saint Mary's,64,81,1,-17,2016-11-22
Bethune-Cookman,San Diego,91,96,1,-5,2016-11-22
Texas-Rio Grande Valley,Southeast Missouri State,72,83,1,-11,2016-11-22
Tennessee Tech,Southern,68,80,1,-12,2016-11-22
New Orleans,USC,54,88,1,-34,2016-11-22
UCSB,SMU,57,84,1,-27,2016-11-22
South Carolina State,Syracuse,59,101,1,-42,2016-11-22
Auburn,Texas Tech,67,65,0,2,2016-11-22
Oregon State,Tulsa,64,75,1,-11,2016-11-22
Purdue,Utah State,85,64,0,21,2016-11-22
Grambling,Virginia,34,90,1,-56,2016-11-22
Long Beach State,Washington,88,94,1,-6,2016-11-22
North Carolina A&T,Western Kentucky,56,77,1,-21,2016-11-22
Westminster,Youngstown State,67,97,1,-30,2016-11-22
Saint Louis,Alabama,57,62,1,-5,2016-11-23
Buffalo,Alaska-Anchorage,85,79,0,6,2016-11-23
Citadel,Arizona State,110,127,1,-17,2016-11-23
Valparaiso,BYU,92,89,0,3,2016-11-23
Morgan State,Brown,75,81,1,-6,2016-11-23
Tennessee State,Canisius,72,58,0,14,2016-11-23
Little Rock,Central Michigan,91,79,0,12,2016-11-23
Tennessee,Chaminade,95,81,0,14,2016-11-23
Samford,Cincinnati,55,70,1,-15,2016-11-23
Maryland-Eastern Shore,Colorado State,65,76,1,-11,2016-11-23
Army,Columbia,88,83,0,5,2016-11-23
Oregon,UConn,79,69,0,10,2016-11-23
Utah Valley,Denver,88,85,0,3,2016-11-23
Missouri State,DePaul,66,68,1,-2,2016-11-23
William & Mary,Duke,67,88,1,-21,2016-11-23
UT-Martin,Duquesne,66,63,0,3,2016-11-23
Georgia State,Eastern Kentucky,82,65,0,17,2016-11-23
Madonna,Eastern Michigan,60,97,1,-37,2016-11-23
UIC,Elon,80,91,1,-11,2016-11-23
Binghamton,Florida Gulf Coast,53,69,1,-16,2016-11-23
Ave Maria,Florida International,72,89,1,-17,2016-11-23
Rider,Fordham,62,73,1,-11,2016-11-23
Bradley,George Mason,66,77,1,-11,2016-11-23
Appalachian State,Hartford,70,61,0,9,2016-11-23
Vermont,Houston,71,72,1,-1,2016-11-23
NJIT,Idaho State,71,67,0,4,2016-11-23
Trinity Baptist,Jacksonville,52,97,1,-45,2016-11-23
Louisiana,James Madison,82,70,0,12,2016-11-23
Wofford,Kent State,59,66,1,-7,2016-11-23
Cleveland State,Kentucky,70,101,1,-31,2016-11-23
Princeton,Lafayette,71,55,0,16,2016-11-23
Mississippi Valley State,Liberty,55,70,1,-15,2016-11-23
Wichita State,LSU,82,47,0,35,2016-11-23
Oklahoma Baptist,Louisiana Tech,63,79,1,-16,2016-11-23
Fairfield,Loyola (MD),66,81,1,-15,2016-11-23
UMBC,Navy,66,78,1,-12,2016-11-23
Oakland,Nevada,78,82,1,-4,2016-11-23
Detroit,New Hampshire,70,86,1,-16,2016-11-23
Drexel,Niagara,74,93,1,-19,2016-11-23
Wisconsin,UNC,56,71,1,-15,2016-11-23
Cal Poly,Northern Illinois,68,64,0,4,2016-11-23
Jackson State,Ohio State,47,78,1,-31,2016-11-23
Georgetown,Oklahoma State,70,97,1,-27,2016-11-23
Louisville,Old Dominion,68,62,0,6,2016-11-23
Colgate,Penn State,59,72,1,-13,2016-11-23
St. Bonaventure,Pepperdine,89,63,0,26,2016-11-23
Auburn,Purdue,71,96,1,-25,2016-11-23
Delaware State,Rice,58,80,1,-22,2016-11-23
North Texas,Rutgers,53,66,1,-13,2016-11-23
Longwood,Saint Francis (PA),72,87,1,-15,2016-11-23
Troy,San Francisco,67,79,1,-12,2016-11-23
Arkansas-Pine Bluff,Siena,43,66,1,-23,2016-11-23
Michigan,South Carolina,46,61,1,-15,2016-11-23
Hofstra,South Dakota,65,57,0,8,2016-11-23
Ball State,Southern Utah,94,83,0,11,2016-11-23
Michigan State,St. John's (NY),73,62,0,11,2016-11-23
Jarvis Christian,Texas A&M-Corpus Christi,61,84,1,-23,2016-11-23
Mount St. Mary's,Texas-Arlington,71,80,1,-9,2016-11-23
Southeastern Louisiana,UTEP,72,56,0,16,2016-11-23
Texas Tech,Utah State,75,51,0,24,2016-11-23
College of Charleston,Villanova,47,63,1,-16,2016-11-23
Baylor,VCU,71,63,0,8,2016-11-23
Coastal Carolina,Wake Forest,74,86,1,-12,2016-11-23
Crown College,Western Illinois,53,91,1,-38,2016-11-23
Santa Clara,Arizona,61,69,1,-8,2016-11-24
Michigan State,Baylor,58,73,1,-15,2016-11-24
Long Beach State,Binghamton,64,72,1,-8,2016-11-24
Norfolk State,Bucknell,58,84,1,-26,2016-11-24
Texas A&M,Cal State Northridge,95,73,0,22,2016-11-24
Seton Hall,Florida,76,81,1,-5,2016-11-24
Temple,Florida State,89,86,0,3,2016-11-24
Drake,Iona,53,64,1,-11,2016-11-24
Indiana State,Iowa State,71,73,1,-2,2016-11-24
Stanford,Miami (FL),53,67,1,-14,2016-11-24
Montana,Ole Miss,81,86,1,-5,2016-11-24
Dayton,Nebraska,78,80,1,-2,2016-11-24
LSU,Old Dominion,66,60,0,6,2016-11-24
Gonzaga,Quinnipiac,82,62,0,20,2016-11-24
Northern Colorado,Sacred Heart,81,59,0,22,2016-11-24
Portland,UCLA,77,99,1,-22,2016-11-24
Butler,Vanderbilt,76,66,0,10,2016-11-24
St. John's (NY),VCU,69,75,1,-6,2016-11-24
New Mexico,Virginia Tech,72,92,1,-20,2016-11-24
UC-Davis,Weber State,58,86,1,-28,2016-11-24
Illinois,West Virginia,57,89,1,-32,2016-11-24
Louisville,Wichita State,62,52,0,10,2016-11-24
Akron,Air Force,84,75,0,9,2016-11-25
Oakland,Alaska-Anchorage,71,65,0,6,2016-11-25
Butler,Arizona,69,65,0,4,2016-11-25
Nicholls State,Bethune-Cookman,76,69,0,7,2016-11-25
Presbyterian,Boise State,56,82,1,-26,2016-11-25
Northern Colorado,Bucknell,63,75,1,-12,2016-11-25
Nevada,Buffalo,67,62,0,5,2016-11-25
UIC,Cal Poly,84,71,0,13,2016-11-25
Jacksonville State,Cal State Fullerton,61,38,0,23,2016-11-25
Wyoming,California,61,71,1,-10,2016-11-25
Drake,UC-Davis,58,64,1,-6,2016-11-25
High Point,Clemson,74,83,1,-9,2016-11-25
Southeastern Louisiana,Colorado State,59,67,1,-8,2016-11-25
Mercer,East Carolina,70,66,0,4,2016-11-25
Toledo,Evansville,83,79,0,4,2016-11-25
Gonzaga,Florida,77,72,0,5,2016-11-25
Georgia Southern,Florida A&M,83,72,0,11,2016-11-25
Long Beach State,Florida Gulf Coast,67,68,1,-1,2016-11-25
Hiwassee,Furman,48,98,1,-50,2016-11-25
Gardner-Webb,Georgia,59,77,1,-18,2016-11-25
Coppin State,Grand Canyon,37,70,1,-33,2016-11-25
Troy,Hawaii,65,63,0,2,2016-11-25
Madaille,Hofstra,56,89,1,-33,2016-11-25
South Carolina State,Holy Cross,57,73,1,-16,2016-11-25
Florida State,Illinois,72,61,0,11,2016-11-25
Virginia,Iowa,74,41,0,33,2016-11-25
UNC Asheville,Kansas,57,95,1,-38,2016-11-25
Boston College,Kansas State,54,72,1,-18,2016-11-25
UT-Martin,Kentucky,76,111,1,-35,2016-11-25
VCU,LSU,85,74,0,11,2016-11-25
Baylor,Louisville,66,63,0,3,2016-11-25
Portland State,Loyola Marymount,62,78,1,-16,2016-11-25
Richmond,Maryland,82,88,1,-6,2016-11-25
Providence,Memphis,60,51,0,9,2016-11-25
Iowa State,Miami (FL),73,56,0,17,2016-11-25
ETSU,Milwaukee,86,62,0,24,2016-11-25
Southern Illinois,Minnesota,45,57,1,-12,2016-11-25
Lehigh,Mississippi State,87,73,0,14,2016-11-25
Arkansas-Monticello,UMKC,82,97,1,-15,2016-11-25
TCU,UNLV,63,59,0,4,2016-11-25
Cal State Northridge,New Mexico,89,105,1,-16,2016-11-25
Florida College,New Orleans,63,90,1,-27,2016-11-25
Sacred Heart,Norfolk State,61,59,0,2,2016-11-25
Belmont Abbey,UNC Greensboro,54,90,1,-36,2016-11-25
Middle Tennessee,UNC Wilmington,68,63,0,5,2016-11-25
North Florida,North Dakota,76,75,0,1,2016-11-25
Niagara,North Texas,71,80,1,-9,2016-11-25
Alabama State,Northern Arizona,57,71,1,-14,2016-11-25
Elon,Northern Illinois,85,80,0,5,2016-11-25
Bryant,Northwestern,66,86,1,-20,2016-11-25
