Road,Home,Road_score,Home_score,Home_w,margin,Date
Bob Jones University,USC Upstate,41,107,1,-66,2014-11-20
Palm Beach Atlantic,Stetson,85,96,1,-11,2014-11-20
Texas Southern,Tennessee,58,70,1,-12,2014-11-20
Champion Baptist,UT-Martin,29,115,1,-86,2014-11-20
Fisk,Tennessee State,60,75,1,-15,2014-11-20
New Orleans,TCU,71,86,1,-15,2014-11-20
Mississippi Valley State,Tulane,61,100,1,-39,2014-11-20
Nicholls State,UCLA,74,107,1,-33,2014-11-20
Lipscomb,Vanderbilt,62,72,1,-10,2014-11-20
Bucknell,Villanova,65,72,1,-7,2014-11-20
Maryland-Eastern Shore,VCU,66,106,1,-40,2014-11-20
NYIT,Wagner,49,83,1,-34,2014-11-20
Bluefield (WV),William & Mary,57,100,1,-43,2014-11-20
Miami (FL),Akron,79,51,0,28,2014-11-21
Hampton,Alcorn State,82,69,0,13,2014-11-21
Presbyterian,American,38,63,1,-25,2014-11-21
Delaware State,Arkansas,71,99,1,-28,2014-11-21
Valparaiso,Arkansas-Pine Bluff,59,46,0,13,2014-11-21
Louisiana,Auburn,80,105,1,-25,2014-11-21
Prairie View,Baylor,45,60,1,-15,2014-11-21
West Virginia,Boston College,70,66,0,4,2014-11-21
Delaware,Cal Poly,60,78,1,-18,2014-11-21
Texas,California,71,55,0,16,2014-11-21
Towson,Central Connecticut,58,49,0,9,2014-11-21
Maine,Central Michigan,48,76,1,-28,2014-11-21
South Carolina,Charlotte,63,65,1,-2,2014-11-21
Gardner-Webb,Clemson,72,70,0,2,2014-11-21
Texas A&M,College of Charleston,59,50,0,9,2014-11-21
Georgia State,Colorado State,70,80,1,-10,2014-11-21
Dayton,UConn,64,75,1,-11,2014-11-21
Penn State,Cornell,72,71,0,1,2014-11-21
USC,Drexel,72,70,0,2,2014-11-21
Temple,Duke,54,74,1,-20,2014-11-21
Youngstown State,Eastern Michigan,62,71,1,-9,2014-11-21
Wofford,Fairfield,54,36,0,18,2014-11-21
Louisiana-Monroe,Florida,56,61,1,-5,2014-11-21
Florida Memorial,Florida International,48,74,1,-26,2014-11-21
New Mexico,George Mason,69,58,0,11,2014-11-21
Troy,Georgia,60,82,1,-22,2014-11-21
Purdue-Fort Wayne,Georgia Tech,69,78,1,-9,2014-11-21
Florida A&M,Grand Canyon,49,64,1,-15,2014-11-21
Pitt,Hawaii,70,74,1,-4,2014-11-21
Stony Brook,Hofstra,65,66,1,-1,2014-11-21
Austin Peay,Illinois,66,107,1,-41,2014-11-21
Yale,UIC,70,58,0,12,2014-11-21
Weber State,Illinois State,64,73,1,-9,2014-11-21
Syracuse,Iowa,66,63,0,3,2014-11-21
Southern Illinois,Kent State,51,74,1,-23,2014-11-21
Boston University,Kentucky,65,89,1,-24,2014-11-21
Kansas State,Long Beach State,60,69,1,-9,2014-11-21
UNC Greensboro,Longwood,79,81,1,-2,2014-11-21
Old Dominion,LSU,70,61,0,9,2014-11-21
Morehead State,Louisiana Tech,64,73,1,-9,2014-11-21
Marshall,Louisville,67,85,1,-18,2014-11-21
Jarvis Christian,McNeese State,70,85,1,-15,2014-11-21
Loyola (IL),Michigan State,52,87,1,-35,2014-11-21
Bethune-Cookman,Monmouth,50,73,1,-23,2014-11-21
Seton Hall,Nevada,68,60,0,8,2014-11-21
Stanford,UNLV,89,60,0,29,2014-11-21
Kennesaw State,North Dakota State,55,68,1,-13,2014-11-21
Milwaukee,Oklahoma State,68,82,1,-14,2014-11-21
Toledo,Oregon,68,78,1,-10,2014-11-21
Oral Roberts,Oregon State,42,55,1,-13,2014-11-21
Lehigh,Rider,74,78,1,-4,2014-11-21
South Dakota,Sam Houston State,85,93,1,-8,2014-11-21
Washington,Seattle,63,48,0,15,2014-11-21
North Dakota,South Dakota State,72,74,1,-2,2014-11-21
UC-Riverside,Utah,42,88,1,-46,2014-11-21
George Washington,Virginia,42,59,1,-17,2014-11-21
Iona,Wake Forest,85,81,0,4,2014-11-21
Idaho State,Washington State,68,80,1,-12,2014-11-21
Hiwassee,Western Carolina,53,72,1,-19,2014-11-21
Stephen F. Austin,Xavier,63,81,1,-18,2014-11-21
Duquesne,Abilene Christian,102,81,0,21,2014-11-22
Western State,Air Force,60,90,1,-30,2014-11-22
Oakwood,Alabama A&M,61,81,1,-20,2014-11-22
Quinnipiac,Albany (NY),76,73,0,3,2014-11-22
Kennesaw State,Alcorn State,83,80,0,3,2014-11-22
UMKC,Little Rock,68,73,1,-5,2014-11-22
Towson,Bethune-Cookman,63,42,0,21,2014-11-22
Manhattan,Binghamton,78,63,0,15,2014-11-22
Mount St. Mary's,Bucknell,73,69,0,4,2014-11-22
Loyola (MD),Butler,39,80,1,-41,2014-11-22
San Jose State,Cal State Fullerton,66,70,1,-4,2014-11-22
Samford,Cal State Northridge,72,79,1,-7,2014-11-22
Master's,UCSB,45,91,1,-46,2014-11-22
Colgate,Campbell,54,48,0,6,2014-11-22
Southeast Missouri State,Central Arkansas,74,68,0,6,2014-11-22
Wright State,Charleston Southern,86,79,0,7,2014-11-22
Trinity Christian,Chicago State,52,75,1,-23,2014-11-22
Bob Jones University,Citadel,50,81,1,-31,2014-11-22
Nevada,Clemson,50,59,1,-9,2014-11-22
Piedmont,Coastal Carolina,33,76,1,-43,2014-11-22
UNC,Davidson,90,72,0,18,2014-11-22
South Alabama,Detroit,53,66,1,-13,2014-11-22
Stanford,Duke,59,70,1,-11,2014-11-22
UNC Asheville,ETSU,87,98,1,-11,2014-11-22
Cincinnati-Clermont,Eastern Kentucky,50,115,1,-65,2014-11-22
UNC Greensboro,Eastern Michigan,62,70,1,-8,2014-11-22
Sam Houston State,Fairfield,74,60,0,14,2014-11-22
Providence,Florida State,80,54,0,26,2014-11-22
UC-Davis,Furman,58,55,0,3,2014-11-22
Robert Morris,Georgetown,66,80,1,-14,2014-11-22
Florida Christian,Georgia Southern,41,97,1,-56,2014-11-22
St. Thomas Aquinas,Gonzaga,55,109,1,-54,2014-11-22
Morgan State,Houston,57,72,1,-15,2014-11-22
Kent State,UIC,78,60,0,18,2014-11-22
Lamar,Indiana,72,85,1,-13,2014-11-22
Brown,Indiana State,66,78,1,-12,2014-11-22
Ball State,IUPUI,69,71,1,-2,2014-11-22
Miles,Jacksonville State,71,88,1,-17,2014-11-22
St. Peter's,La Salle,50,59,1,-9,2014-11-22
Transylvania,Lipscomb,63,74,1,-11,2014-11-22
Youngstown State,Longwood,82,72,0,10,2014-11-22
Weber State,LSU,58,72,1,-14,2014-11-22
American,Louisiana Tech,44,63,1,-19,2014-11-22
Army,Marist,76,62,0,14,2014-11-22
Omaha,Marquette,97,89,0,8,2014-11-22
Notre Dame,UMass,81,68,0,13,2014-11-22
Liberty,Miami (OH),52,63,1,-11,2014-11-22
Southern,Middle Tennessee,48,66,1,-18,2014-11-22
UMBC,Minnesota,51,69,1,-18,2014-11-22
Utah State,Mississippi State,63,71,1,-8,2014-11-22
Central Connecticut,Monmouth,50,65,1,-15,2014-11-22
Presbyterian,Morehead State,49,69,1,-20,2014-11-22
Northeastern,Navy,68,44,0,24,2014-11-22
Temple,UNLV,50,57,1,-7,2014-11-22
Hartford,Niagara,65,62,0,3,2014-11-22
UMass-Lowell,NJIT,63,61,0,2,2014-11-22
Texas Southern,Norfolk State,66,76,1,-10,2014-11-22
Hampton,North Dakota State,66,74,1,-8,2014-11-22
North Florida,Northern Iowa,49,66,1,-17,2014-11-22
Ohio Mid-Western,Northern Kentucky,48,98,1,-50,2014-11-22
Elon,Northwestern,67,68,1,-1,2014-11-22
Lafayette,Penn,83,77,0,6,2014-11-22
SIU-Edwardsville,Portland,53,75,1,-22,2014-11-22
Incarnate Word,Princeton,79,68,0,11,2014-11-22
Nebraska,Rhode Island,62,66,1,-4,2014-11-22
William & Mary,Rice,69,65,0,4,2014-11-22
High Point,Richmond,56,80,1,-24,2014-11-22
Maryland-Eastern Shore,Saint Francis (PA),53,57,1,-4,2014-11-22
Vermont,St. Joseph's,60,68,1,-8,2014-11-22
Cleveland State,Savannah State,83,87,1,-4,2014-11-22
Wofford,South Dakota,72,68,0,4,2014-11-22
Yale,Southern Illinois,53,46,0,7,2014-11-22
Eastern Washington,SMU,68,77,1,-9,2014-11-22
Utah Valley,Southern Utah,85,75,0,10,2014-11-22
Canisius,St. Bonaventure,53,59,1,-6,2014-11-22
Chattanooga,Tennessee Tech,67,69,1,-2,2014-11-22
Houston Baptist,Texas-Arlington,69,87,1,-18,2014-11-22
New Mexico State,UTEP,76,77,1,-1,2014-11-22
Texas A&M-Kingsville,Texas-Rio Grande Valley,77,82,1,-5,2014-11-22
Texas State,UTSA,67,80,1,-13,2014-11-22
Missouri State,Texas Tech,68,80,1,-12,2014-11-22
Southern-New Orleans,Tulane,45,89,1,-44,2014-11-22
UNC Wilmington,VMI,110,93,0,17,2014-11-22
Appalachian State,Virginia Tech,65,63,0,2,2014-11-22
Southeastern Louisiana,Western Illinois,57,60,1,-3,2014-11-22
Belmont,Western Kentucky,64,63,0,1,2014-11-22
Drake,Western Michigan,75,91,1,-16,2014-11-22
Boise State,Wisconsin,54,78,1,-24,2014-11-22
Colorado,Wyoming,33,56,1,-23,2014-11-22
South Carolina,Akron,63,68,1,-5,2014-11-23
Jackson State,Alabama-Birmingham,50,58,1,-8,2014-11-23
Morehead State,American,46,51,1,-5,2014-11-23
Cal State Northridge,Little Rock,88,94,1,-6,2014-11-23
Central Connecticut,Bethune-Cookman,60,65,1,-5,2014-11-23
Navy,Binghamton,70,68,0,2,2014-11-23
Dayton,Boston College,65,53,0,12,2014-11-23
North Carolina A&T,Bradley,50,58,1,-8,2014-11-23
Delaware,Cal State Bakersfield,52,70,1,-18,2014-11-23
St. Katherine,UC-Riverside,49,102,1,-53,2014-11-23
USC Upstate,UCF,69,76,1,-7,2014-11-23
Arkansas-Pine Bluff,Central Michigan,43,75,1,-32,2014-11-23
Miami (FL),Charlotte,77,58,0,19,2014-11-23
Eastern Illinois,Cincinnati,49,54,1,-5,2014-11-23
George Mason,College of Charleston,60,61,1,-1,2014-11-23
Mercer,Colorado State,62,75,1,-13,2014-11-23
West Virginia,UConn,78,68,0,10,2014-11-23
Drexel,Cornell,61,59,0,2,2014-11-23
North Carolina Central,Creighton,45,65,1,-20,2014-11-23
Coppin State,Denver,54,80,1,-26,2014-11-23
Longwood,Eastern Michigan,48,79,1,-31,2014-11-23
South Dakota,Fairfield,72,80,1,-8,2014-11-23
UMass,Florida State,75,69,0,6,2014-11-23
UMass-Lowell,Fordham,64,57,0,7,2014-11-23
Seton Hall,Gardner-Webb,85,67,0,18,2014-11-23
Florida Atlantic,Georgia,61,74,1,-13,2014-11-23
Wagner,Hofstra,71,93,1,-22,2014-11-23
Nichols,Holy Cross,70,101,1,-31,2014-11-23
Hood,Howard,51,78,1,-27,2014-11-23
Southern Illinois,UIC,67,60,0,7,2014-11-23
Old Dominion,Illinois State,45,64,1,-19,2014-11-23
Yale,Kent State,66,59,0,7,2014-11-23
Montana State,Kentucky,28,86,1,-58,2014-11-23
Columbia,Lehigh,54,44,0,10,2014-11-23
Presbyterian,Louisiana Tech,48,76,1,-28,2014-11-23
San Diego Christian,Loyola Marymount,60,82,1,-22,2014-11-23
Valparaiso,Maine,93,70,0,23,2014-11-23
Northeastern,Manhattan,65,51,0,14,2014-11-23
Northern Arizona,Ole Miss,74,80,1,-6,2014-11-23
Samford,UMKC,64,55,0,9,2014-11-23
Towson,Monmouth,79,75,0,4,2014-11-23
Texas A&M,New Mexico,64,51,0,13,2014-11-23
Youngstown State,UNC Greensboro,76,67,0,9,2014-11-23
South Florida,NC State,65,68,1,-3,2014-11-23
Iona,North Texas,78,58,0,20,2014-11-23
Providence,Notre Dame,75,74,0,1,2014-11-23
Sacred Heart,Ohio State,48,106,1,-58,2014-11-23
Northwestern State,Oklahoma,68,90,1,-22,2014-11-23
Washington,Pacific,76,69,0,7,2014-11-23
USC,Penn State,61,63,1,-2,2014-11-23
Catawba,Radford,52,88,1,-36,2014-11-23
St. Francis (NY),Rutgers,73,76,1,-3,2014-11-23
Texas A&M-Corpus Christi,Saint Louis,62,56,0,6,2014-11-23
UC-Irvine,Saint Mary's,69,72,1,-3,2014-11-23
Wofford,Sam Houston State,64,53,0,11,2014-11-23
Montana,Seattle,66,62,0,4,2014-11-23
Merchant Marine,Stony Brook,54,89,1,-35,2014-11-23
Long Beach State,UCLA,63,77,1,-14,2014-11-23
Tennessee State,Vanderbilt,46,78,1,-32,2014-11-23
Newman,Wichita State,57,105,1,-48,2014-11-23
Iowa State,Alabama,84,74,0,10,2014-11-24
Dillard,Alcorn State,73,95,1,-22,2014-11-24
Hampton,Appalachian State,74,82,1,-8,2014-11-24
Missouri,Arizona,53,72,1,-19,2014-11-24
Maryland,Arizona State,78,73,0,5,2014-11-24
Tulsa,Auburn,53,35,0,18,2014-11-24
Grambling,Ball State,46,88,1,-42,2014-11-24
Stephen F. Austin,Baylor,51,67,1,-16,2014-11-24
Lipscomb,Belmont,77,82,1,-5,2014-11-24
San Diego State,BYU,92,87,0,5,2014-11-24
Pitt,Chaminade,81,68,0,13,2014-11-24
Georgia State,Chicago State,69,46,0,23,2014-11-24
LSU,Clemson,61,64,1,-3,2014-11-24
Maryland-Eastern Shore,Detroit,55,69,1,-14,2014-11-24
Green Bay,East Carolina,66,49,0,17,2014-11-24
Fresno State,Evansville,52,58,1,-6,2014-11-24
Marist,Florida Gulf Coast,43,58,1,-15,2014-11-24
Old Dominion,Gardner-Webb,58,46,0,12,2014-11-24
Florida International,Georgia Southern,72,78,1,-6,2014-11-24
San Francisco,Hawaii,88,73,0,15,2014-11-24
Brown,Illinois,68,89,1,-21,2014-11-24
Seton Hall,Illinois State,84,80,0,4,2014-11-24
Texas A&M-International,Incarnate Word,83,105,1,-22,2014-11-24
Eastern Washington,Indiana,88,86,0,2,2014-11-24
Austin Peay,Indiana State,57,61,1,-4,2014-11-24
Pepperdine,Iowa,61,72,1,-11,2014-11-24
Jacksonville,Purdue-Fort Wayne,71,89,1,-18,2014-11-24
Colgate,James Madison,71,77,1,-6,2014-11-24
Rider,Kansas,60,87,1,-27,2014-11-24
Purdue,Kansas State,79,88,1,-9,2014-11-24
Milwaukee,Louisiana,56,52,0,4,2014-11-24
Savannah State,Louisville,26,87,1,-61,2014-11-24
NJIT,Marquette,57,62,1,-5,2014-11-24
Prairie View,Memphis,49,77,1,-28,2014-11-24
Oregon,Michigan,63,70,1,-7,2014-11-24
Santa Clara,Michigan State,52,79,1,-27,2014-11-24
Clayton State,Mississippi State,46,59,1,-13,2014-11-24
Weber State,Nevada,59,56,0,3,2014-11-24
Stetson,New Mexico State,68,88,1,-20,2014-11-24
Colorado Christian,Northern Colorado,58,93,1,-35,2014-11-24
Western Carolina,Oakland,88,79,0,9,2014-11-24
Oregon State,Oklahoma State,53,66,1,-13,2014-11-24
SIU-Edwardsville,Portland State,87,90,1,-3,2014-11-24
Western Michigan,San Diego,70,77,1,-7,2014-11-24
Chadron State,South Dakota State,42,87,1,-45,2014-11-24
Southeastern Louisiana,Tennessee Tech,62,81,1,-19,2014-11-24
Mississippi Valley State,TCU,53,106,1,-53,2014-11-24
Bucknell,Toledo,65,92,1,-27,2014-11-24
VCU,Villanova,53,77,1,-24,2014-11-24
Nicholls State,Wake Forest,48,75,1,-27,2014-11-24
ETSU,Winthrop,69,64,0,5,2014-11-24
Florida A&M,Wyoming,45,66,1,-21,2014-11-24
Murray State,Xavier,62,89,1,-27,2014-11-24
Jarvis Christian,Abilene Christian,65,91,1,-26,2014-11-25
Arizona State,Alabama,71,76,1,-5,2014-11-25
Jacksonville State,Alabama A&M,67,61,0,6,2014-11-25
Kansas State,Arizona,68,72,1,-4,2014-11-25
Lamar,Arkansas State,63,58,0,5,2014-11-25
Binghamton,Army,54,80,1,-26,2014-11-25
UT-Martin,Bethune-Cookman,74,56,0,18,2014-11-25
Idaho,Boise State,75,86,1,-11,2014-11-25
Southeast Missouri State,Bowling Green State,54,62,1,-8,2014-11-25
Texas A&M-Corpus Christi,Bradley,38,52,1,-14,2014-11-25
Chaminade,BYU,85,121,1,-36,2014-11-25
Maryland-Eastern Shore,Bucknell,55,58,1,-3,2014-11-25
Central Arkansas,Charleston Southern,67,80,1,-13,2014-11-25
Miami (FL),Charlotte,77,74,0,3,2014-11-25
North Carolina Central,Cincinnati,50,59,1,-9,2014-11-25
Air Force,Colorado,53,68,1,-15,2014-11-25
Fairleigh Dickinson,Columbia,47,57,1,-10,2014-11-25
Eastern Illinois,Creighton,53,75,1,-22,2014-11-25
Toledo,Detroit,79,82,1,-3,2014-11-25
IUPUI,Drake,60,73,1,-13,2014-11-25
Fresno State,East Carolina,52,58,1,-6,2014-11-25
Morgan State,Elon,73,74,1,-1,2014-11-25
Green Bay,Evansville,64,62,0,2,2014-11-25
San Francisco,Florida Gulf Coast,47,62,1,-15,2014-11-25
Citadel,Florida State,55,66,1,-11,2014-11-25
Western Carolina,Georgia State,70,85,1,-15,2014-11-25
Buffalo,Grand Canyon,80,64,0,16,2014-11-25
Houston,Harvard,63,84,1,-21,2014-11-25
Marist,Hawaii,55,62,1,-7,2014-11-25
Peace,High Point,71,88,1,-17,2014-11-25
Saint Xavier (IL),UIC,76,87,1,-11,2014-11-25
Maryland,Iowa State,72,63,0,9,2014-11-25
Texas-Arlington,Kentucky,44,92,1,-48,2014-11-25
St. Francis (NY),La Salle,60,73,1,-13,2014-11-25
North Florida,Liberty,77,57,0,20,2014-11-25
Oral Roberts,Louisiana,52,76,1,-24,2014-11-25
Howard,UMBC,68,54,0,14,2014-11-25
Mount Ida,UMass-Lowell,57,102,1,-45,2014-11-25
Northwestern,Miami (OH),55,46,0,9,2014-11-25
Villanova,Michigan,60,55,0,5,2014-11-25
Northern Arizona,Middle Tennessee,53,65,1,-12,2014-11-25
Purdue,Missouri,82,61,0,21,2014-11-25
Omaha,Nebraska,67,80,1,-13,2014-11-25
Boston University,New Hampshire,68,75,1,-7,2014-11-25
Minnesota-Crookston,North Dakota State,63,64,1,-1,2014-11-25
Virginia Tech,Northern Iowa,54,73,1,-19,2014-11-25
Chicago State,Oakland,57,70,1,-13,2014-11-25
Arkansas-Pine Bluff,Ohio,60,69,1,-9,2014-11-25
VCU,Oregon,77,63,0,14,2014-11-25
Akron,Penn State,72,78,1,-6,2014-11-25
San Diego State,Pitt,74,57,0,17,2014-11-25
Toccoa Falls,Presbyterian,40,63,1,-23,2014-11-25
Hartford,Quinnipiac,54,50,0,4,2014-11-25
St. Peter's,Rutgers,68,50,0,18,2014-11-25
Bristol University,Sacramento State,63,97,1,-34,2014-11-25
LIU-Brooklyn,St. Joseph's,70,74,1,-4,2014-11-25
North Carolina A&T,Saint Louis,54,57,1,-3,2014-11-25
Columbia International,South Carolina State,55,92,1,-37,2014-11-25
Hofstra,South Florida,70,71,1,-1,2014-11-25
Cal State Fullerton,USC,49,53,1,-4,2014-11-25
Arkansas,SMU,78,72,0,6,2014-11-25
Troy,Southern Miss,70,72,1,-2,2014-11-25
Jackson State,St. Bonaventure,71,79,1,-8,2014-11-25
Delaware,Stanford,47,84,1,-37,2014-11-25
Western Kentucky,Stony Brook,61,71,1,-10,2014-11-25
Loyola (MD),Syracuse,37,70,1,-33,2014-11-25
Penn,Temple,67,76,1,-9,2014-11-25
Saint Francis (PA),Texas,46,78,1,-32,2014-11-25
Loyola (IL),UTSA,71,57,0,14,2014-11-25
Northwestern State,Texas Tech,64,75,1,-11,2014-11-25
Southern,Tulane,59,74,1,-15,2014-11-25
Norfolk State,Vanderbilt,53,63,1,-10,2014-11-25
Tennessee State,Virginia,36,79,1,-43,2014-11-25
Western Illinois,William & Mary,49,83,1,-34,2014-11-25
Ohio Valley,Wofford,54,82,1,-28,2014-11-25
Wisconsin,Alabama-Birmingham,72,43,0,29,2014-11-26
North Dakota,Alabama State,75,68,0,7,2014-11-26
Pacific,Alaska-Anchorage,71,62,0,9,2014-11-26
San Diego State,Arizona,59,61,1,-2,2014-11-26
Oregon State,Auburn,69,71,1,-2,2014-11-26
Denver,Belmont,57,78,1,-21,2014-11-26
Purdue,BYU,87,85,0,2,2014-11-26
UNC,Butler,66,74,1,-8,2014-11-26
Portland State,Cal State Northridge,63,55,0,8,2014-11-26
Cal Poly,California,52,72,1,-20,2014-11-26
Utah State,UC-Davis,70,77,1,-7,2014-11-26
Davidson,UCF,95,69,0,26,2014-11-26
Missouri,Chaminade,74,60,0,14,2014-11-26
Robert Morris,Chattanooga,46,61,1,-15,2014-11-26
Western Carolina,Chicago State,66,61,0,5,2014-11-26
Louisiana-Monroe,Coastal Carolina,48,61,1,-13,2014-11-26
Albany (NY),Colgate,75,71,0,4,2014-11-26
Canisius,Cornell,60,67,1,-7,2014-11-26
Lehigh,DePaul,86,74,0,12,2014-11-26
Furman,Duke,54,93,1,-39,2014-11-26
Hawaii,East Carolina,75,73,0,2,2014-11-26
Rochester (MI),Eastern Michigan,35,68,1,-33,2014-11-26
Northern Kentucky,Eastern Washington,60,81,1,-21,2014-11-26
North Florida,Elon,72,65,0,7,2014-11-26
San Francisco,Evansville,72,79,1,-7,2014-11-26
Georgetown,Florida,66,65,0,1,2014-11-26
Green Bay,Florida Gulf Coast,59,45,0,14,2014-11-26
Marist,Fresno State,68,64,0,4,2014-11-26
Longwood,George Washington,66,91,1,-25,2014-11-26
Gonzaga,Georgia,88,76,0,12,2014-11-26
American,Hampton,64,60,0,4,2014-11-26
Utah Valley,Idaho State,60,57,0,3,2014-11-26
Delaware State,Iona,76,126,1,-50,2014-11-26
Northern Illinois,Iowa,49,70,1,-21,2014-11-26
Trinity Baptist,Jacksonville,57,69,1,-12,2014-11-26
Sacred Heart,James Madison,72,79,1,-7,2014-11-26
Pitt,Kansas State,70,47,0,23,2014-11-26
Samford,Kennesaw State,71,84,1,-13,2014-11-26
Morgan State,Liberty,51,50,0,1,2014-11-26
Cleveland State,Louisville,33,45,1,-12,2014-11-26
UC-Riverside,Loyola Marymount,62,66,1,-4,2014-11-26
Morehead State,Marshall,77,68,0,9,2014-11-26
Northeastern,UMass,54,79,1,-25,2014-11-26
Virginia Tech,Miami (OH),78,63,0,15,2014-11-26
Oral Roberts,Milwaukee,69,66,0,3,2014-11-26
St. John's (NY),Minnesota,70,61,0,9,2014-11-26
Carroll (MT),Montana,52,75,1,-23,2014-11-26
Penn State-Harrisburg,Navy,42,67,1,-25,2014-11-26
Florida A&M,New Mexico State,33,78,1,-45,2014-11-26
Richmond,NC State,72,84,1,-12,2014-11-26
Mississippi Valley State,North Texas,52,67,1,-15,2014-11-26
Northwestern,Northern Iowa,42,61,1,-19,2014-11-26
Grambling,Notre Dame,54,81,1,-27,2014-11-26
Georgia State,Oakland,83,78,0,5,2014-11-26
Campbell,Ohio State,64,91,1,-27,2014-11-26
UCLA,Oklahoma,65,75,1,-10,2014-11-26
Tulsa,Oklahoma State,58,73,1,-15,2014-11-26
UNC Asheville,South Carolina,75,89,1,-14,2014-11-26
Wayne State (NE),South Dakota,69,86,1,-17,2014-11-26
Tennessee Tech,Southeastern Louisiana,68,86,1,-18,2014-11-26
Texas Southern,SMU,59,72,1,-13,2014-11-26
Eastern Kentucky,Southern Utah,73,64,0,9,2014-11-26
Radford,TCU,50,74,1,-24,2014-11-26
Goucher,Towson,43,97,1,-54,2014-11-26
Texas-Rio Grande Valley,Utah,48,85,1,-37,2014-11-26
Bryant,Vermont,47,73,1,-26,2014-11-26
West Virginia,VMI,103,72,0,31,2014-11-26
Mount St. Mary's,Wake Forest,49,83,1,-34,2014-11-26
Stetson,Wyoming,41,65,1,-24,2014-11-26
Lafayette,Yale,60,82,1,-22,2014-11-26
UMKC,Youngstown State,63,66,1,-3,2014-11-26
Florida,Alabama-Birmingham,56,47,0,9,2014-11-27
Brown,Austin Peay,58,79,1,-21,2014-11-27
Memphis,Baylor,47,71,1,-24,2014-11-27
Oklahoma,Butler,59,46,0,13,2014-11-27
Wright State,Cal State Fullerton,62,67,1,-5,2014-11-27
Washington State,UCSB,43,71,1,-28,2014-11-27
Coastal Carolina,Chattanooga,67,78,1,-11,2014-11-27
Missouri State,Colorado State,61,76,1,-15,2014-11-27
Wisconsin,Georgetown,68,65,0,3,2014-11-27
Marquette,Georgia Tech,72,70,0,2,2014-11-27
Indiana State,Illinois,62,88,1,-26,2014-11-27
Rhode Island,Kansas,60,76,1,-16,2014-11-27
Western Michigan,Long Beach State,55,73,1,-18,2014-11-27
Stony Brook,LIU-Brooklyn,73,54,0,19,2014-11-27
Robert Morris,Louisiana-Monroe,71,54,0,17,2014-11-27
Rice,Mercer,71,77,1,-6,2014-11-27
Rider,Michigan State,45,77,1,-32,2014-11-27
UCLA,UNC,56,78,1,-22,2014-11-27
Stephen F. Austin,Prairie View,73,61,0,12,2014-11-27
UTEP,Princeton,62,56,0,6,2014-11-27
Western Kentucky,St. Joseph's,62,59,0,3,2014-11-27
Xavier,San Diego,82,71,0,11,2014-11-27
Washington,San Jose State,78,56,0,22,2014-11-27
Tennessee,Santa Clara,64,57,0,7,2014-11-27
Florida International,USC Upstate,53,68,1,-15,2014-11-27
UCLA,Alabama-Birmingham,88,76,0,12,2014-11-28
Texas-Rio Grande Valley,Alabama State,79,91,1,-12,2014-11-28
Missouri State,Alaska-Anchorage,55,51,0,4,2014-11-28
North Texas,Arkansas,73,89,1,-16,2014-11-28
Stephen F. Austin,Austin Peay,83,62,0,21,2014-11-28
Illinois,Baylor,62,54,0,8,2014-11-28
TCU,Bradley,57,49,0,8,2014-11-28
Prairie View,Brown,71,81,1,-10,2014-11-28
Penn State,Bucknell,88,80,0,8,2014-11-28
Georgetown,Butler,58,64,1,-6,2014-11-28
USC Upstate,Cal State Fullerton,79,64,0,15,2014-11-28
Mercer,UCSB,60,65,1,-5,2014-11-28
Middle Tennessee,Cincinnati,51,69,1,-18,2014-11-28
High Point,Clemson,59,62,1,-3,2014-11-28
Pacific,Colorado State,64,75,1,-11,2014-11-28
Ole Miss,Creighton,75,68,0,7,2014-11-28
Purdue-Fort Wayne,Dartmouth,67,68,1,-1,2014-11-28
Valparaiso,Drake,66,46,0,20,2014-11-28
North Carolina Central,Eastern Illinois,65,40,0,25,2014-11-28
UNC,Florida,75,64,0,11,2014-11-28
Wright State,Florida International,59,61,1,-2,2014-11-28
Charleston Southern,Florida State,47,58,1,-11,2014-11-28
Minnesota,Georgia,66,62,0,4,2014-11-28
Rider,Georgia Tech,54,61,1,-7,2014-11-28
St. John's (NY),Gonzaga,66,73,1,-7,2014-11-28
Emerson,Hartford,50,83,1,-33,2014-11-28
UNC Greensboro,Indiana,79,87,1,-8,2014-11-28
Memphis,Indiana State,72,62,0,10,2014-11-28
Hofstra,Jackson State,86,56,0,30,2014-11-28
Savannah State,Jacksonville State,71,74,1,-3,2014-11-28
Tennessee,Kansas,67,82,1,-15,2014-11-28
Virginia,La Salle,64,56,0,8,2014-11-28
Washington,Long Beach State,80,70,0,10,2014-11-28
Samford,Louisiana Tech,64,77,1,-13,2014-11-28
Michigan State,Marquette,79,68,0,11,2014-11-28
Cleveland State,Marshall,68,59,0,9,2014-11-28
Monmouth,Maryland,56,61,1,-5,2014-11-28
South Alabama,Miami (FL),75,87,1,-12,2014-11-28
Saint Louis,Mississippi State,50,75,1,-25,2014-11-28
Texas A&M-Corpus Christi,Mississippi Valley State,75,66,0,9,2014-11-28
Texas-Arlington,Montana State,81,104,1,-23,2014-11-28
