Road,Home,Road_score,Home_score,Home_w,margin,Date
Rutgers,St. John's (NY),59,61,1,-2,2015-11-19
SMU,Stanford,85,70,0,15,2015-11-19
Marshall,Tennessee,74,84,1,-10,2015-11-19
Texas A&M-Corpus Christi,Texas A&M,70,95,1,-25,2015-11-19
Houston Baptist,TCU,63,90,1,-27,2015-11-19
Utah,Texas Tech,73,63,0,10,2015-11-19
Oklahoma State,Towson,69,52,0,17,2015-11-19
Alabama-Birmingham,Troy,79,63,0,16,2015-11-19
Pepperdine,UCLA,67,81,1,-14,2015-11-19
Trinity Christian,Valparaiso,42,89,1,-47,2015-11-19
Stony Brook,Vanderbilt,72,79,1,-7,2015-11-19
Mount St. Mary's,Washington,67,100,1,-33,2015-11-19
Antelope Valley,Weber State,47,90,1,-43,2015-11-19
Washington Adventist,William & Mary,60,85,1,-25,2015-11-19
New Mexico Highlands,Wyoming,67,83,1,-16,2015-11-19
Louisiana,Alabama,93,105,1,-12,2015-11-20
Charleston Southern,Arkansas,75,93,1,-18,2015-11-20
Georgia Southern,Auburn,62,92,1,-30,2015-11-20
Jackson State,Baylor,60,77,1,-17,2015-11-20
Seton Hall,Bradley,67,59,0,8,2015-11-20
Adams State,BYU,56,97,1,-41,2015-11-20
Prairie View,Bryant,58,71,1,-13,2015-11-20
Temple,Butler,69,74,1,-5,2015-11-20
Fresno Pacific,Cal State Bakersfield,68,81,1,-13,2015-11-20
East Carolina,California,62,70,1,-8,2015-11-20
Portland,Colorado,63,85,1,-22,2015-11-20
Penn State,Duquesne,52,78,1,-26,2015-11-20
Ball State,Eastern Kentucky,81,89,1,-8,2015-11-20
Siena Heights,Eastern Michigan,34,79,1,-45,2015-11-20
Northeastern,Florida Atlantic,60,58,0,2,2015-11-20
Hofstra,Florida State,82,77,0,5,2015-11-20
Wisconsin,Georgetown,61,71,1,-10,2015-11-20
Murray State,Georgia,52,63,1,-11,2015-11-20
Appalachian State,Hampton,61,82,1,-21,2015-11-20
Medgar Evers,Howard,64,106,1,-42,2015-11-20
Delaware,Iona,77,92,1,-15,2015-11-20
Florida College,Jacksonville,63,81,1,-18,2015-11-20
Florida International,James Madison,61,64,1,-3,2015-11-20
South Dakota,Kansas State,72,93,1,-21,2015-11-20
Wright State,Kentucky,63,78,1,-15,2015-11-20
South Carolina State,Longwood,83,77,0,6,2015-11-20
Rider,Maryland,58,65,1,-7,2015-11-20
Lipscomb,Miami (OH),68,70,1,-2,2015-11-20
Xavier,Michigan,86,70,0,16,2015-11-20
Arkansas-Pine Bluff,Michigan State,46,92,1,-46,2015-11-20
Trinity International (IL),Milwaukee,61,85,1,-24,2015-11-20
Minnesota,Missouri State,74,69,0,5,2015-11-20
San Jose State,Montana State,69,81,1,-12,2015-11-20
Indiana State,Norfolk State,70,61,0,9,2015-11-20
Embry-Riddle Aeronautical University,Northern Arizona,57,90,1,-33,2015-11-20
Columbia,Northwestern,80,83,1,-3,2015-11-20
Texas-Arlington,Ohio State,73,68,0,5,2015-11-20
McNeese State,Oklahoma,56,85,1,-29,2015-11-20
George Mason,Oklahoma State,71,68,0,3,2015-11-20
Savannah State,Oregon,59,77,1,-18,2015-11-20
Detroit,Pitt,79,95,1,-16,2015-11-20
Siena,Radford,76,62,0,14,2015-11-20
Holy Names,Sacramento State,56,96,1,-40,2015-11-20
DePaul,South Carolina,61,76,1,-15,2015-11-20
Oral Roberts,UT-Martin,70,66,0,4,2015-11-20
Texas A&M-Kingsville,Texas-Rio Grande Valley,56,78,1,-22,2015-11-20
Mississippi State,Texas Tech,72,74,1,-2,2015-11-20
Ole Miss,Towson,76,60,0,16,2015-11-20
Ohio,Tulsa,88,90,1,-2,2015-11-20
Miami (FL),Utah,90,66,0,24,2015-11-20
Union (TN),Utah State,49,73,1,-24,2015-11-20
Antelope Valley,Utah Valley,60,104,1,-44,2015-11-20
ETSU,Villanova,51,86,1,-35,2015-11-20
Long Beach State,Virginia,52,87,1,-35,2015-11-20
Duke,VCU,79,71,0,8,2015-11-20
Idaho State,Washington State,67,85,1,-18,2015-11-20
Stetson,West Virginia,62,103,1,-41,2015-11-20
Jacksonville State,Winthrop,69,80,1,-11,2015-11-20
Oakwood,Alabama A&M,89,97,1,-8,2015-11-21
SUNY-Oneonta,Albany (NY),49,92,1,-43,2015-11-21
Longwood,Ball State,67,78,1,-11,2015-11-21
Siena,Bryant,78,59,0,19,2015-11-21
Austin Peay,Cal Poly,64,73,1,-9,2015-11-21
San Diego,Cal State Fullerton,55,67,1,-12,2015-11-21
Oregon State,UCSB,71,59,0,12,2015-11-21
Morgan State,Campbell,59,54,0,5,2015-11-21
Cornell,Canisius,62,87,1,-25,2015-11-21
UNC Greensboro,UCF,54,65,1,-11,2015-11-21
Trinity International (IL),Chicago State,70,81,1,-11,2015-11-21
Piedmont,Coastal Carolina,35,116,1,-81,2015-11-21
Furman,UConn,58,83,1,-25,2015-11-21
College of Charleston,Davidson,81,82,1,-1,2015-11-21
William & Mary,Dayton,66,69,1,-3,2015-11-21
Lamar,Delaware State,77,66,0,11,2015-11-21
Florida State,DePaul,83,67,0,16,2015-11-21
UMKC,Drake,79,73,0,6,2015-11-21
Monmouth,Drexel,82,74,0,8,2015-11-21
Western Illinois,Eastern Illinois,83,63,0,20,2015-11-21
South Carolina State,Eastern Kentucky,82,92,1,-10,2015-11-21
Belmont,Evansville,88,93,1,-5,2015-11-21
Sacred Heart,Fairfield,79,83,1,-4,2015-11-21
Youngstown State,Florida Gulf Coast,101,104,1,-3,2015-11-21
UT-Martin,Florida International,62,69,1,-7,2015-11-21
Fairleigh Dickinson,Fordham,62,85,1,-23,2015-11-21
Mount St. Mary's,Gonzaga,56,101,1,-45,2015-11-21
Louisiana Tech,Grambling,86,67,0,19,2015-11-21
Western Carolina,High Point,69,75,1,-6,2015-11-21
Florida A&M,Houston,52,97,1,-45,2015-11-21
Linfield,Idaho,59,85,1,-26,2015-11-21
Chattanooga,Illinois,81,77,0,4,2015-11-21
Houston Baptist,Illinois State,56,72,1,-16,2015-11-21
SIU-Edwardsville,Purdue-Fort Wayne,67,87,1,-20,2015-11-21
Kentucky State,IUPUI,82,86,1,-4,2015-11-21
Oral Roberts,James Madison,74,64,0,10,2015-11-21
Marist,Kent State,72,79,1,-7,2015-11-21
Central Pennsylvania College,Liberty,50,86,1,-36,2015-11-21
Northeastern,Lipscomb,79,67,0,12,2015-11-21
North Florida,Louisville,61,89,1,-28,2015-11-21
Toledo,Loyola (IL),62,69,1,-7,2015-11-21
Bucknell,Manhattan,80,67,0,13,2015-11-21
Florida Atlantic,Miami (OH),75,69,0,6,2015-11-21
Carroll,Montana,61,70,1,-9,2015-11-21
Mississippi Valley State,New Mexico State,46,85,1,-39,2015-11-21
Lafayette,NJIT,66,80,1,-14,2015-11-21
Ohio,Norfolk State,93,71,0,22,2015-11-21
Buffalo,North Carolina A&T,86,68,0,18,2015-11-21
Western Michigan,UNC Wilmington,76,80,1,-4,2015-11-21
Bowling Green State,North Dakota,59,77,1,-18,2015-11-21
UMBC,Northern Colorado,81,72,0,9,2015-11-21
Eureka,Northern Illinois,52,100,1,-48,2015-11-21
UNC,Northern Iowa,67,71,1,-4,2015-11-21
Morehead State,Northern Kentucky,64,56,0,8,2015-11-21
UMass-Lowell,Notre Dame,57,83,1,-26,2015-11-21
Nevada,Pacific,85,82,0,3,2015-11-21
Citadel,Presbyterian,79,95,1,-16,2015-11-21
St. Peter's,Princeton,72,75,1,-3,2015-11-21
Brown,Providence,73,94,1,-21,2015-11-21
Old Dominion,Purdue,39,61,1,-22,2015-11-21
Prairie View,Radford,56,64,1,-8,2015-11-21
Cleveland State,Rhode Island,45,73,1,-28,2015-11-21
Bethune-Cookman,Richmond,64,89,1,-25,2015-11-21
Central Arkansas,Rutgers,84,87,1,-3,2015-11-21
American,Saint Francis (PA),48,68,1,-20,2015-11-21
Florida,St. Joseph's,74,63,0,11,2015-11-21
St. Francis (NY),Saint Louis,60,76,1,-16,2015-11-21
Southern Illinois,Sam Houston State,86,81,0,5,2015-11-21
Kennesaw State,Samford,65,77,1,-12,2015-11-21
Little Rock,San Diego State,49,43,0,6,2015-11-21
UC-Riverside,San Francisco,57,58,1,-1,2015-11-21
Bob Jones University,USC Upstate,83,79,0,4,2015-11-21
Boston University,South Florida,78,66,0,12,2015-11-21
New Mexico,USC,82,90,1,-8,2015-11-21
UTSA,Southern Utah,82,79,0,3,2015-11-21
Loyola (MD),St. Bonaventure,82,94,1,-12,2015-11-21
Elon,Syracuse,55,66,1,-11,2015-11-21
Middle Tennessee,Tennessee State,69,66,0,3,2015-11-21
Texas A&M-Corpus Christi,Texas,56,67,1,-11,2015-11-21
UNC Asheville,Texas A&M,47,75,1,-28,2015-11-21
South Dakota State,TCU,76,67,0,9,2015-11-21
Texas State,UTEP,62,77,1,-15,2015-11-21
Niagara,Vermont,67,85,1,-18,2015-11-21
VMI,Virginia Tech,52,76,1,-24,2015-11-21
Maine,Wagner,73,87,1,-14,2015-11-21
Penn,Washington,67,104,1,-37,2015-11-21
Stony Brook,Western Kentucky,66,67,1,-1,2015-11-21
Emporia State,Wichita State,54,76,1,-22,2015-11-21
Maryland-Eastern Shore,Wofford,63,73,1,-10,2015-11-21
Robert Morris,Air Force,52,64,1,-12,2015-11-22
Jacksonville State,Alabama-Birmingham,55,61,1,-6,2015-11-22
Northwestern State,Arizona,42,61,1,-19,2015-11-22
Jackson State,Arkansas State,69,78,1,-9,2015-11-22
South Carolina State,Ball State,60,72,1,-12,2015-11-22
Harvard,Boston College,56,69,1,-13,2015-11-22
Towson,Bradley,62,60,0,2,2015-11-22
Arkansas-Pine Bluff,Cincinnati,50,99,1,-49,2015-11-22
Omaha,Colorado,82,87,1,-5,2015-11-22
Oakland,Colorado State,89,95,1,-6,2015-11-22
Lehigh,Columbia,61,88,1,-27,2015-11-22
Georgetown,Duke,84,86,1,-2,2015-11-22
Longwood,Eastern Kentucky,97,110,1,-13,2015-11-22
North Dakota,Florida Gulf Coast,60,73,1,-13,2015-11-22
Oral Roberts,Florida International,76,70,0,6,2015-11-22
Army,George Washington,81,92,1,-11,2015-11-22
ETSU,Georgia Tech,69,68,0,1,2015-11-22
Minnesota-Duluth,Green Bay,74,94,1,-20,2015-11-22
Nicholls State,Hawaii,74,99,1,-25,2015-11-22
Tulsa,Indiana State,67,59,0,8,2015-11-22
UT-Martin,James Madison,78,75,0,3,2015-11-22
Florida Atlantic,Lipscomb,65,79,1,-14,2015-11-22
Oklahoma State,Long Beach State,82,77,0,5,2015-11-22
North Carolina Central,LIU-Brooklyn,77,78,1,-1,2015-11-22
Antelope Valley,Loyola Marymount,62,86,1,-24,2015-11-22
Cal Poly,UMBC,78,65,0,13,2015-11-22
Butler,Miami (FL),75,85,1,-10,2015-11-22
Northeastern,Miami (OH),61,67,1,-6,2015-11-22
Missouri State,Mississippi State,70,84,1,-14,2015-11-22
Wyoming,Montana State,82,83,1,-1,2015-11-22
Goucher,Navy,47,76,1,-29,2015-11-22
Southeastern Louisiana,Nebraska,65,92,1,-27,2015-11-22
Niagara,North Carolina A&T,73,72,0,1,2015-11-22
Austin Peay,Northern Colorado,91,76,0,15,2015-11-22
Valparaiso,Oregon,67,73,1,-6,2015-11-22
Abilene Christian,Portland,57,87,1,-30,2015-11-22
Florida,Purdue,70,85,1,-15,2015-11-22
Holy Cross,Quinnipiac,56,62,1,-6,2015-11-22
Fresno State,Rice,82,65,0,17,2015-11-22
Old Dominion,St. Joseph's,64,66,1,-2,2015-11-22
Stanford,Saint Mary's,61,78,1,-17,2015-11-22
Ole Miss,Seton Hall,63,75,1,-12,2015-11-22
Hofstra,South Carolina,84,94,1,-10,2015-11-22
Yale,SMU,69,71,1,-2,2015-11-22
Louisiana State-Shreveport,Stephen F. Austin,64,88,1,-24,2015-11-22
Gardner-Webb,Tennessee,64,89,1,-25,2015-11-22
Alcorn State,UTEP,66,88,1,-22,2015-11-22
Portland State,Texas-Rio Grande Valley,79,61,0,18,2015-11-22
Minnesota,Texas Tech,68,81,1,-13,2015-11-22
Appalachian State,Tulane,48,76,1,-28,2015-11-22
Temple,Utah,68,74,1,-6,2015-11-22
Buffalo,Vermont,77,71,0,6,2015-11-22
Akron,Villanova,56,75,1,-19,2015-11-22
George Mason,Virginia,66,83,1,-17,2015-11-22
Wisconsin,VCU,74,73,0,1,2015-11-22
Bowling Green State,Youngstown State,79,72,0,7,2015-11-22
NC State,Arizona State,76,79,1,-3,2015-11-23
Savannah State,Baylor,61,100,1,-39,2015-11-23
Concordia (OR),Boise State,53,100,1,-47,2015-11-23
Sam Houston State,California,63,89,1,-26,2015-11-23
Santa Clara,UC-Irvine,61,79,1,-18,2015-11-23
UTSA,Central Arkansas,84,98,1,-14,2015-11-23
Weber State,Central Michigan,63,60,0,3,2015-11-23
Kansas,Chaminade,123,72,0,51,2015-11-23
UMass,Clemson,82,65,0,17,2015-11-23
Chestnut Hill,Coppin State,75,92,1,-17,2015-11-23
Penn State-Harrisburg,Cornell,47,76,1,-29,2015-11-23
Mercer,Davidson,71,77,1,-6,2015-11-23
Norfolk State,DePaul,78,82,1,-4,2015-11-23
Michigan-Dearborn,Detroit,70,122,1,-52,2015-11-23
Bowling Green State,Florida Gulf Coast,82,77,0,5,2015-11-23
Ohio,Florida State,81,90,1,-9,2015-11-23
Mississippi Valley State,Grand Canyon,60,94,1,-34,2015-11-23
Indiana State,Hofstra,67,66,0,1,2015-11-23
Texas Southern,Howard,81,87,1,-6,2015-11-23
Chicago State,Illinois,79,82,1,-3,2015-11-23
Wake Forest,Indiana,82,78,0,4,2015-11-23
Chattanooga,Iowa State,63,83,1,-20,2015-11-23
Thomas University,Jacksonville,64,92,1,-28,2015-11-23
Missouri,Kansas State,42,66,1,-24,2015-11-23
IUPUI,Kennesaw State,63,71,1,-8,2015-11-23
Lafayette,La Salle,75,83,1,-8,2015-11-23
LSU,Marquette,80,81,1,-1,2015-11-23
Texas-Arlington,Memphis,68,64,0,4,2015-11-23
Eastern Michigan,Michigan State,65,89,1,-24,2015-11-23
Goldey-Beacom,Morgan State,62,66,1,-4,2015-11-23
Milwaukee,Murray State,63,66,1,-3,2015-11-23
Northwestern,UNC,69,80,1,-11,2015-11-23
Idaho,North Texas,65,63,0,2,2015-11-23
San Diego Christian,Northern Arizona,65,81,1,-16,2015-11-23
Notre Dame (CA),Pacific,44,79,1,-35,2015-11-23
Duquesne,Pepperdine,70,84,1,-14,2015-11-23
NJIT,Providence,76,83,1,-7,2015-11-23
Creighton,Rutgers,85,75,0,10,2015-11-23
Troy,Samford,79,83,1,-4,2015-11-23
East Carolina,San Diego State,54,79,1,-25,2015-11-23
Eastern Washington,Seattle,52,58,1,-6,2015-11-23
Belmont,South Alabama,98,85,0,13,2015-11-23
Tulsa,South Carolina,75,83,1,-8,2015-11-23
Cal State Northridge,USC,61,96,1,-35,2015-11-23
William Carey,Southern Miss,84,78,0,6,2015-11-23
Fort Valley State,Stetson,72,101,1,-29,2015-11-23
St. Edward's,Texas A&M-Corpus Christi,50,78,1,-28,2015-11-23
UNLV,UCLA,75,77,1,-2,2015-11-23
St. John's (NY),Vanderbilt,55,92,1,-37,2015-11-23
Bethune-Cookman,West Virginia,44,97,1,-53,2015-11-23
Drake,Western Kentucky,81,79,0,2,2015-11-23
Rochester (MI),Western Michigan,73,85,1,-12,2015-11-23
Northern Kentucky,Xavier,66,78,1,-12,2015-11-23
North Dakota,Youngstown State,69,79,1,-10,2015-11-23
Marquette,Arizona State,78,73,0,5,2015-11-24
New Hampshire,Brown,88,77,0,11,2015-11-24
Siena,Bucknell,83,81,0,2,2015-11-24
Delaware State,UC-Riverside,55,81,1,-26,2015-11-24
St. Bonaventure,Canisius,77,73,0,4,2015-11-24
Binghamton,Central Connecticut,81,75,0,6,2015-11-24
UNLV,Chaminade,93,73,0,20,2015-11-24
ETSU,Charleston Southern,76,77,1,-1,2015-11-24
Southeastern Louisiana,Cincinnati,49,64,1,-15,2015-11-24
Rider,Cleveland State,52,57,1,-5,2015-11-24
Coastal Carolina,College of Charleston,67,61,0,6,2015-11-24
Abilene Christian,Colorado State,100,108,1,-8,2015-11-24
Wofford,Columbia,59,70,1,-11,2015-11-24
Fairleigh Dickinson,Delaware,72,73,1,-1,2015-11-24
Weber State,Drake,74,58,0,16,2015-11-24
Colgate,Fordham,58,84,1,-26,2015-11-24
Gardner-Webb,George Washington,65,94,1,-29,2015-11-24
Akron,Green Bay,63,66,1,-3,2015-11-24
Niagara,Hartford,73,77,1,-4,2015-11-24
South Dakota State,Houston Baptist,92,68,0,24,2015-11-24
Troy,Idaho,63,69,1,-6,2015-11-24
Roosevelt,UIC,58,96,1,-38,2015-11-24
St. John's (NY),Indiana,73,83,1,-10,2015-11-24
South Alabama,IUPUI,78,68,0,10,2015-11-24
Alabama A&M,Jacksonville State,73,69,0,4,2015-11-24
East Mennonite,James Madison,74,106,1,-32,2015-11-24
Belmont,Kennesaw State,80,55,0,25,2015-11-24
Saint Francis (PA),Kent State,60,79,1,-19,2015-11-24
Boston University,Kentucky,62,82,1,-20,2015-11-24
St. Francis (NY),Louisville,41,85,1,-44,2015-11-24
Stony Brook,Loyola (MD),76,63,0,13,2015-11-24
Illinois State,Maryland,66,77,1,-11,2015-11-24
Fairfield,Maryland-Eastern Shore,113,74,0,39,2015-11-24
Wheelock,UMass-Lowell,76,104,1,-28,2015-11-24
Purdue-Fort Wayne,Miami (OH),57,53,0,4,2015-11-24
Duquesne,Milwaukee,96,92,0,4,2015-11-24
Marshall,Morehead State,61,85,1,-24,2015-11-24
Pepperdine,Murray State,55,59,1,-4,2015-11-24
Arkansas-Pine Bluff,Nebraska,44,67,1,-23,2015-11-24
Robert Morris,New Mexico State,71,81,1,-10,2015-11-24
Kansas State,UNC,70,80,1,-10,2015-11-24
LSU,NC State,72,83,1,-11,2015-11-24
Samford,North Texas,74,72,0,2,2015-11-24
Missouri,Northwestern,62,67,1,-5,2015-11-24
Louisiana Tech,Ohio State,82,74,0,8,2015-11-24
Incarnate Word,Oklahoma,63,96,1,-33,2015-11-24
Valparaiso,Oregon State,63,57,0,6,2015-11-24
Radford,Penn State,86,74,0,12,2015-11-24
Alcorn State,Portland,65,97,1,-32,2015-11-24
North Carolina Central,Quinnipiac,59,69,1,-10,2015-11-24
TCU,Rhode Island,60,66,1,-6,2015-11-24
UC-Davis,Sacramento State,79,84,1,-5,2015-11-24
North Florida,Saint Louis,57,70,1,-13,2015-11-24
Winthrop,USC Upstate,79,78,0,1,2015-11-24
South Dakota School of Mines,South Dakota,63,83,1,-20,2015-11-24
Albany (NY),South Florida,61,63,1,-2,2015-11-24
Dillard,Southern,65,79,1,-14,2015-11-24
Oakland,Southern Illinois,88,97,1,-9,2015-11-24
Campbell,SIU-Edwardsville,77,74,0,3,2015-11-24
Cal State Fullerton,Southern Utah,80,66,0,14,2015-11-24
Army,Tennessee,80,95,1,-15,2015-11-24
Reinhardt,Tennessee State,61,77,1,-16,2015-11-24
Jackson State,Tennessee Tech,82,86,1,-4,2015-11-24
Florida A&M,UTEP,54,72,1,-18,2015-11-24
Southeast Missouri State,Texas-Rio Grande Valley,74,83,1,-9,2015-11-24
Kansas,UCLA,92,73,0,19,2015-11-24
Utah Valley,Utah State,55,81,1,-26,2015-11-24
Presbyterian,VMI,61,76,1,-15,2015-11-24
North Carolina A&T,Virginia Tech,60,90,1,-30,2015-11-24
Vanderbilt,Wake Forest,86,64,0,22,2015-11-24
Cal State Los Angeles,Washington State,57,74,1,-17,2015-11-24
Hiwassee,Western Carolina,63,88,1,-25,2015-11-24
Central Michigan,Western Kentucky,60,88,1,-28,2015-11-24
Mt. St. Joseph,Wright State,52,66,1,-14,2015-11-24
Oakland City,Austin Peay,55,83,1,-28,2015-11-25
Indiana-Kokomo,Ball State,54,90,1,-36,2015-11-25
New Orleans,Bradley,64,51,0,13,2015-11-25
Mississippi Valley State,BYU,68,75,1,-7,2015-11-25
Milwaukee,Central Michigan,84,78,0,6,2015-11-25
St. John's (NY),Chaminade,100,93,0,7,2015-11-25
Georgia Southern,Citadel,90,95,1,-5,2015-11-25
Air Force,Colorado,70,81,1,-11,2015-11-25
UMass,Creighton,76,97,1,-21,2015-11-25
Idaho State,Denver,69,79,1,-10,2015-11-25
Yale,Duke,61,80,1,-19,2015-11-25
Thomas More,Eastern Kentucky,67,101,1,-34,2015-11-25
Marygrove,Eastern Michigan,64,108,1,-44,2015-11-25
Vermont,Florida,62,86,1,-24,2015-11-25
LIU-Brooklyn,Florida International,72,80,1,-8,2015-11-25
High Point,Georgia,46,49,1,-3,2015-11-25
Bryant,Harvard,45,80,1,-35,2015-11-25
Sacred Heart,Holy Cross,60,69,1,-9,2015-11-25
Central Arkansas,Howard,54,73,1,-19,2015-11-25
Samford,Idaho,75,58,0,17,2015-11-25
UNLV,Indiana,72,69,0,3,2015-11-25
Vanderbilt,Kansas,63,70,1,-7,2015-11-25
Loyola (LA),Louisiana,62,106,1,-44,2015-11-25
San Diego,Loyola (IL),57,67,1,-10,2015-11-25
Cal State Northridge,Loyola Marymount,80,82,1,-2,2015-11-25
Longwood,Maine,82,92,1,-10,2015-11-25
George Mason,Manhattan,67,69,1,-2,2015-11-25
Navy,UMBC,75,54,0,21,2015-11-25
Dillard,McNeese State,79,80,1,-1,2015-11-25
UConn,Michigan,74,60,0,14,2015-11-25
Georgia State,Ole Miss,59,68,1,-9,2015-11-25
Lincoln,UMKC,72,73,1,-1,2015-11-25
Weber State,Murray State,75,59,0,16,2015-11-25
Portland State,Nevada,73,76,1,-3,2015-11-25
Nicholls State,New Mexico,63,75,1,-12,2015-11-25
Montana,North Dakota State,53,73,1,-20,2015-11-25
Troy,North Texas,86,74,0,12,2015-11-25
Omaha,Northern Colorado,105,85,0,20,2015-11-25
Indiana-Northwest,Northern Illinois,55,87,1,-32,2015-11-25
Dubuque,Northern Iowa,63,83,1,-20,2015-11-25
Louisiana College,Northwestern State,80,86,1,-6,2015-11-25
Tabor College,Oral Roberts,80,112,1,-32,2015-11-25
Arkansas State,Oregon,68,91,1,-23,2015-11-25
La Salle,Penn,64,80,1,-16,2015-11-25
Drake,Pepperdine,69,53,0,16,2015-11-25
Cornell,Pitt,49,93,1,-44,2015-11-25
Lafayette,Princeton,52,104,1,-52,2015-11-25
Maryland,Rhode Island,86,63,0,23,2015-11-25
Lamar,Rice,84,92,1,-8,2015-11-25
Houston Baptist,Rider,56,67,1,-11,2015-11-25
Clemson,Rutgers,76,58,0,18,2015-11-25
UCSB,San Francisco,68,61,0,7,2015-11-25
Toledo,San Jose State,89,74,0,15,2015-11-25
Great Falls,Seattle,48,58,1,-10,2015-11-25
Allen,South Carolina State,74,86,1,-12,2015-11-25
Cleveland State,South Dakota State,66,77,1,-11,2015-11-25
Charlotte,Syracuse,70,83,1,-13,2015-11-25
Harris-Stowe,UT-Martin,57,83,1,-26,2015-11-25
Texas,Texas A&M,73,84,1,-11,2015-11-25
Grambling,Texas-Arlington,40,73,1,-33,2015-11-25
Illinois State,TCU,60,71,1,-11,2015-11-25
UTSA,Texas Southern,80,91,1,-11,2015-11-25
Gallaudet,Towson,45,88,1,-43,2015-11-25
Wake Forest,UCLA,80,77,0,3,2015-11-25
Lehigh,Virginia,54,80,1,-26,2015-11-25
American,VCU,44,72,1,-28,2015-11-25
Gonzaga,Washington,80,64,0,16,2015-11-25
Trinity Christian,Western Illinois,44,79,1,-35,2015-11-25
Duquesne,Western Kentucky,81,73,0,8,2015-11-25
Hampton,William & Mary,67,86,1,-19,2015-11-25
Prairie View,Wisconsin,67,85,1,-18,2015-11-25
Cal State Bakersfield,Wyoming,64,68,1,-4,2015-11-25
Thiel,Youngstown State,55,69,1,-14,2015-11-25
Middle Tennessee,Alaska-Anchorage,75,72,0,3,2015-11-26
Santa Clara,Arizona,73,75,1,-2,2015-11-26
UC-Irvine,Boise State,64,71,1,-7,2015-11-26
Iowa,Dayton,77,82,1,-5,2015-11-26
UNC Asheville,Drexel,85,66,0,19,2015-11-26
Little Rock,East Carolina,54,46,0,8,2015-11-26
Mount St. Mary's,Elon,74,79,1,-5,2015-11-26
Texas A&M-Corpus Christi,Furman,73,69,0,4,2015-11-26
Arkansas,Georgia Tech,73,83,1,-10,2015-11-26
Texas A&M,Gonzaga,62,61,0,1,2015-11-26
Appalachian State,Liberty,73,62,0,11,2015-11-26
Tulane,Mercer,61,71,1,-10,2015-11-26
Charlotte,Michigan,47,102,1,-55,2015-11-26
Boston College,Michigan State,68,99,1,-31,2015-11-26
Notre Dame,Monmouth,68,70,1,-2,2015-11-26
Evansville,Providence,64,74,1,-10,2015-11-26
California,San Diego State,58,72,1,-14,2015-11-26
Wichita State,USC,69,72,1,-3,2015-11-26
Western Michigan,Stephen F. Austin,71,79,1,-8,2015-11-26
Bethune-Cookman,Stetson,70,83,1,-13,2015-11-26
UConn,Syracuse,76,79,1,-3,2015-11-26
Washington,Texas,70,82,1,-12,2015-11-26
Stanford,Villanova,45,59,1,-14,2015-11-26
Richmond,West Virginia,59,67,1,-8,2015-11-26
Alabama,Xavier,45,64,1,-19,2015-11-26
Charleston Southern,Akron,58,82,1,-24,2015-11-27
Illinois,Alabama-Birmingham,72,58,0,14,2015-11-27
Chattanooga,Alabama State,95,58,0,37,2015-11-27
Drexel,Alaska-Anchorage,65,71,1,-6,2015-11-27
NJIT,Albany (NY),73,74,1,-1,2015-11-27
Providence,Arizona,69,65,0,4,2015-11-27
Arkansas-Pine Bluff,Army,60,81,1,-21,2015-11-27
Northwestern State,Auburn,81,119,1,-38,2015-11-27
Arkansas State,Baylor,72,94,1,-22,2015-11-27
UC-Irvine,Boston College,80,67,0,13,2015-11-27
Richmond,California,94,90,0,4,2015-11-27
Washington,Charlotte,71,66,0,5,2015-11-27
Jacksonville State,Chicago State,68,65,0,3,2015-11-27
Bob Jones University,Citadel,81,121,1,-40,2015-11-27
Western Carolina,College of Charleston,56,57,1,-1,2015-11-27
Portland,Colorado State,74,90,1,-16,2015-11-27
Monmouth,Dayton,70,73,1,-3,2015-11-27
Texas A&M-Corpus Christi,Elon,85,81,0,4,2015-11-27
Santa Clara,Evansville,57,69,1,-12,2015-11-27
Columbia,Fairfield,81,82,1,-1,2015-11-27
Florida Gulf Coast,Florida,50,70,1,-20,2015-11-27
Abilene Christian,Florida A&M,72,62,0,10,2015-11-27
Delaware State,Fresno State,59,80,1,-21,2015-11-27
Southeastern Louisiana,Gardner-Webb,68,77,1,-9,2015-11-27
IUPUI,Georgia State,72,78,1,-6,2015-11-27
UConn,Gonzaga,70,73,1,-3,2015-11-27
North Florida,Hartford,81,60,0,21,2015-11-27
Quincy,Illinois State,63,73,1,-10,2015-11-27
Virginia Tech,Iowa State,77,99,1,-22,2015-11-27
Savannah State,Jackson State,42,69,1,-27,2015-11-27
Purdue-Fort Wayne,Jacksonville,71,63,0,8,2015-11-27
Western Michigan,Liberty,68,58,0,10,2015-11-27
North Carolina Central,Louisiana Tech,50,71,1,-21,2015-11-27
Toledo,Loyola (IL),82,74,0,8,2015-11-27
James Madison,Marshall,89,75,0,14,2015-11-27
Saint Francis (PA),Maryland-Eastern Shore,57,70,1,-13,2015-11-27
Appalachian State,Mercer,70,71,1,-1,2015-11-27
Northeastern,Miami (FL),78,77,0,1,2015-11-27
Boise State,Michigan State,67,77,1,-10,2015-11-27
