Road,Home,Road_score,Home_score,Home_w,margin,Date
TCU,West Virginia,66,82,1,-16,2018-02-12
Georgetown,Butler,87,83,0,4,2018-02-13
Ball State,Akron,90,77,0,13,2018-02-13
Western Michigan,Bowling Green State,81,83,1,-2,2018-02-13
Kent State,Buffalo,72,84,1,-12,2018-02-13
Miami (OH),Eastern Michigan,57,58,1,-1,2018-02-13
Kansas,Iowa State,83,77,0,6,2018-02-13
UNC Wilmington,James Madison,61,62,1,-1,2018-02-13
St. Bonaventure,La Salle,79,68,0,11,2018-02-13
Arkansas,Ole Miss,75,64,0,11,2018-02-13
Texas A&M,Missouri,58,62,1,-4,2018-02-13
St. Peter's,Monmouth,57,73,1,-16,2018-02-13
Maryland,Nebraska,66,70,1,-4,2018-02-13
Boston College,Pitt,81,58,0,23,2018-02-13
Oklahoma,Texas Tech,78,88,1,-10,2018-02-13
Ohio,Toledo,74,82,1,-8,2018-02-13
Bemidji State,Creighton,46,94,1,-48,2018-02-13
Mayville State,North Dakota State,53,87,1,-34,2018-02-13
Central Michigan,Northern Illinois,80,72,0,8,2018-02-13
Evansville,Northern Iowa,41,47,1,-6,2018-02-13
Richmond,Rhode Island,67,85,1,-18,2018-02-13
LSU,Alabama,65,80,1,-15,2018-02-13
Virginia,Miami (FL),59,50,0,9,2018-02-13
Michigan State,Minnesota,87,57,0,30,2018-02-13
Northwestern,Rutgers,58,67,1,-9,2018-02-13
South Carolina,Tennessee,67,70,1,-3,2018-02-13
South Florida,UCF,57,72,1,-15,2018-02-14
Iowa,Michigan,59,74,1,-15,2018-02-14
Boston University,American,56,60,1,-4,2018-02-14
Holy Cross,Army,70,65,0,5,2018-02-14
Loyola (MD),Bucknell,53,94,1,-41,2018-02-14
Detroit,Cleveland State,72,75,1,-3,2018-02-14
Lehigh,Colgate,88,78,0,10,2018-02-14
Virginia Tech,Duke,52,74,1,-22,2018-02-14
Clemson,Florida State,79,81,1,-2,2018-02-14
St. Joseph's,Fordham,71,55,0,16,2018-02-14
Dayton,George Mason,67,85,1,-18,2018-02-14
Western Illinois,Purdue-Fort Wayne,74,90,1,-16,2018-02-14
George Washington,UMass,83,72,0,11,2018-02-14
Lafayette,Navy,69,71,1,-2,2018-02-14
Houston Baptist,Northwestern State,77,70,0,7,2018-02-14
Kansas State,Oklahoma State,82,72,0,10,2018-02-14
Villanova,Providence,71,76,1,-5,2018-02-14
Mississippi State,Vanderbilt,80,81,1,-1,2018-02-14
Davidson,VCU,74,63,0,11,2018-02-14
Oakland,Youngstown State,73,75,1,-2,2018-02-14
Illinois State,Bradley,58,70,1,-12,2018-02-14
McNeese State,Central Arkansas,76,72,0,4,2018-02-14
Indiana State,Drake,76,90,1,-14,2018-02-14
Illinois,Indiana,68,78,1,-10,2018-02-14
Incarnate Word,Lamar,62,85,1,-23,2018-02-14
Valparaiso,Loyola (IL),71,80,1,-9,2018-02-14
South Dakota,Oral Roberts,85,67,0,18,2018-02-14
New Orleans,Southeastern Louisiana,64,71,1,-7,2018-02-14
Missouri State,Southern Illinois,80,81,1,-1,2018-02-14
Stephen F. Austin,Texas A&M-Corpus Christi,87,68,0,19,2018-02-14
East Carolina,Tulane,82,80,0,2,2018-02-14
Kentucky,Auburn,66,76,1,-10,2018-02-14
Omaha,Denver,78,94,1,-16,2018-02-14
St. John's (NY),DePaul,77,76,0,1,2018-02-14
Georgia,Florida,72,69,0,3,2018-02-14
Utah State,New Mexico,63,78,1,-15,2018-02-14
Sam Houston State,Nicholls State,72,73,1,-1,2018-02-14
Memphis,SMU,70,67,0,3,2018-02-14
NC State,Syracuse,74,70,0,4,2018-02-14
Georgia Tech,Wake Forest,62,79,1,-17,2018-02-14
Seton Hall,Xavier,90,102,1,-12,2018-02-14
UC-Riverside,Cal State Northridge,69,62,0,7,2018-02-14
Air Force,UNLV,73,81,1,-8,2018-02-14
Fresno State,San Jose State,77,57,0,20,2018-02-14
Nevada,Boise State,77,72,0,5,2018-02-14
Wyoming,San Diego State,77,87,1,-10,2018-02-14
UNC Greensboro,Citadel,82,66,0,16,2018-02-15
Wagner,Sacred Heart,99,84,0,15,2018-02-15
South Alabama,Appalachian State,77,66,0,11,2018-02-15
Stony Brook,Binghamton,57,69,1,-12,2018-02-15
UTEP,Charlotte,87,86,0,1,2018-02-15
Troy,Coastal Carolina,66,65,0,1,2018-02-15
Tulsa,UConn,73,71,0,2,2018-02-15
Marist,Fairfield,79,83,1,-4,2018-02-15
Kennesaw State,Florida Gulf Coast,97,93,0,4,2018-02-15
Chattanooga,Furman,56,75,1,-19,2018-02-15
Winthrop,Gardner-Webb,90,71,0,19,2018-02-15
Maine,Hartford,63,67,1,-4,2018-02-15
William & Mary,Hofstra,84,90,1,-6,2018-02-15
Cincinnati,Houston,62,67,1,-5,2018-02-15
NJIT,Jacksonville,71,69,0,2,2018-02-15
College of Charleston,James Madison,81,78,0,3,2018-02-15
Charleston Southern,Longwood,77,65,0,12,2018-02-15
Albany (NY),UMass-Lowell,91,81,0,10,2018-02-15
VMI,Mercer,58,82,1,-24,2018-02-15
Fairleigh Dickinson,Mount St. Mary's,80,79,0,1,2018-02-15
Liberty,UNC Asheville,82,69,0,13,2018-02-15
Elon,UNC Wilmington,63,87,1,-24,2018-02-15
USC Upstate,North Florida,100,109,1,-9,2018-02-15
Drexel,Northeastern,69,75,1,-6,2018-02-15
High Point,Presbyterian,62,69,1,-7,2018-02-15
Manhattan,Quinnipiac,70,71,1,-1,2018-02-15
Siena,Rider,71,97,1,-26,2018-02-15
Bryant,Robert Morris,60,83,1,-23,2018-02-15
Central Connecticut,Saint Francis (PA),71,77,1,-6,2018-02-15
Eastern Illinois,Southeast Missouri State,73,80,1,-7,2018-02-15
LIU-Brooklyn,St. Francis (NY),79,84,1,-5,2018-02-15
Lipscomb,Stetson,82,73,0,9,2018-02-15
Delaware,Towson,65,67,1,-2,2018-02-15
New Hampshire,Vermont,58,71,1,-13,2018-02-15
Wofford,Western Carolina,84,69,0,15,2018-02-15
Temple,Wichita State,86,93,1,-7,2018-02-15
Purdue,Wisconsin,53,57,1,-4,2018-02-15
Tennessee Tech,Austin Peay,86,80,0,6,2018-02-15
Eastern Kentucky,Belmont,73,84,1,-11,2018-02-15
Texas State,Louisiana,63,73,1,-10,2018-02-15
Texas-Arlington,Louisiana-Monroe,71,84,1,-13,2018-02-15
Chicago State,UMKC,67,76,1,-9,2018-02-15
Jacksonville State,Murray State,60,68,1,-8,2018-02-15
Southern Utah,North Dakota,57,61,1,-4,2018-02-15
UTSA,Old Dominion,62,100,1,-38,2018-02-15
Ohio State,Penn State,56,79,1,-23,2018-02-15
Marshall,Rice,93,80,0,13,2018-02-15
Middle Tennessee,Southern Miss,72,62,0,10,2018-02-15
SIU-Edwardsville,UT-Martin,70,69,0,1,2018-02-15
Morehead State,Tennessee State,74,83,1,-9,2018-02-15
Arizona,Arizona State,77,70,0,7,2018-02-15
Montana,Eastern Washington,65,74,1,-9,2018-02-15
Loyola Marymount,Gonzaga,46,76,1,-30,2018-02-15
Alabama-Birmingham,Louisiana Tech,60,73,1,-13,2018-02-15
Western Kentucky,North Texas,102,94,0,8,2018-02-15
Northern Arizona,Northern Colorado,60,95,1,-35,2018-02-15
Campbell,Radford,53,72,1,-19,2018-02-15
Oregon,USC,70,72,1,-2,2018-02-15
New Mexico State,Utah Valley,79,86,1,-7,2018-02-15
Utah,Washington,70,58,0,12,2018-02-15
UC-Davis,Cal Poly,92,84,0,8,2018-02-15
Montana State,Idaho,78,88,1,-10,2018-02-15
UCSB,Long Beach State,80,70,0,10,2018-02-15
BYU,Pepperdine,75,70,0,5,2018-02-15
Santa Clara,Portland,81,72,0,9,2018-02-15
Idaho State,Sacramento State,67,64,0,3,2018-02-15
Pacific,San Diego,67,55,0,12,2018-02-15
Texas-Rio Grande Valley,Seattle,68,85,1,-17,2018-02-15
Hawaii,UC-Irvine,62,61,0,1,2018-02-15
Weber State,Portland State,95,86,0,9,2018-02-15
Saint Mary's,San Francisco,63,70,1,-7,2018-02-15
Oregon State,UCLA,68,75,1,-7,2018-02-15
Colorado,Washington State,69,73,1,-4,2018-02-15
Bowling Green State,Buffalo,82,95,1,-13,2018-02-16
Oakland,Cleveland State,82,66,0,16,2018-02-16
Penn,Columbia,74,62,0,12,2018-02-16
Yale,Dartmouth,77,65,0,12,2018-02-16
Brown,Harvard,58,65,1,-7,2018-02-16
Niagara,Iona,85,84,0,1,2018-02-16
Canisius,Monmouth,78,60,0,18,2018-02-16
Rhode Island,St. Bonaventure,74,77,1,-3,2018-02-16
Detroit,Youngstown State,94,84,0,10,2018-02-16
Princeton,Cornell,101,107,1,-6,2018-02-16
IUPUI,Milwaukee,76,71,0,5,2018-02-16
Georgia State,Georgia Southern,80,85,1,-5,2018-02-16
UIC,Green Bay,83,75,0,8,2018-02-16
Northern Kentucky,Wright State,67,69,1,-2,2018-02-16
SMU,UCF,37,52,1,-15,2018-02-17
Navy,Boston University,62,48,0,14,2018-02-17
Providence,Butler,54,69,1,-15,2018-02-17
Virginia Tech,Georgia Tech,76,56,0,20,2018-02-17
Bucknell,Holy Cross,68,67,0,1,2018-02-17
Syracuse,Miami (FL),62,55,0,7,2018-02-17
Texas,Oklahoma,77,66,0,11,2018-02-17
VMI,Citadel,75,71,0,4,2018-02-17
Quinnipiac,Fairfield,98,102,1,-4,2018-02-17
Iowa State,Kansas State,66,78,1,-12,2018-02-17
Mount St. Mary's,Sacred Heart,74,69,0,5,2018-02-17
Bryant,Saint Francis (PA),56,89,1,-33,2018-02-17
Toledo,Ball State,71,99,1,-28,2018-02-17
Air Force,Boise State,52,76,1,-24,2018-02-17
Florida International,Florida Atlantic,72,77,1,-5,2018-02-17
Southern Illinois,Indiana State,76,72,0,4,2018-02-17
Indiana,Iowa,84,82,0,2,2018-02-17
Akron,Kent State,68,78,1,-10,2018-02-17
Alabama,Kentucky,71,81,1,-10,2018-02-17
George Mason,La Salle,62,69,1,-7,2018-02-17
American,Lafayette,85,90,1,-5,2018-02-17
Missouri,LSU,63,64,1,-1,2018-02-17
Michigan State,Northwestern,65,60,0,5,2018-02-17
Furman,Samford,94,79,0,15,2018-02-17
ETSU,Western Carolina,72,61,0,11,2018-02-17
Troy,Appalachian State,54,65,1,-11,2018-02-17
South Alabama,Coastal Carolina,70,72,1,-2,2018-02-17
Texas State,Louisiana-Monroe,71,79,1,-8,2018-02-17
Purdue-Fort Wayne,North Dakota State,84,72,0,12,2018-02-17
Miami (OH),Ohio,87,92,1,-5,2018-02-17
Auburn,South Carolina,75,84,1,-9,2018-02-17
Western Illinois,South Dakota State,62,82,1,-20,2018-02-17
Memphis,Tulane,68,63,0,5,2018-02-17
Texas A&M,Arkansas,75,94,1,-19,2018-02-17
Notre Dame,Boston College,84,67,0,17,2018-02-17
Nicholls State,Central Arkansas,87,83,0,4,2018-02-17
Eastern Michigan,Central Michigan,72,67,0,5,2018-02-17
Bethune-Cookman,Coppin State,89,85,0,4,2018-02-17
Florida A&M,Delaware State,66,63,0,3,2018-02-17
VCU,George Washington,56,80,1,-24,2018-02-17
Drexel,Hofstra,76,88,1,-12,2018-02-17
Stephen F. Austin,Incarnate Word,81,70,0,11,2018-02-17
UNC Greensboro,Mercer,74,77,1,-3,2018-02-17
Howard,North Carolina A&T,69,83,1,-14,2018-02-17
Maryland-Eastern Shore,North Carolina Central,49,77,1,-28,2018-02-17
William & Mary,Northeastern,67,69,1,-2,2018-02-17
Western Michigan,Northern Illinois,67,75,1,-8,2018-02-17
Idaho State,Portland State,77,91,1,-14,2018-02-17
BYU,San Diego,62,75,1,-13,2018-02-17
UNLV,San Diego State,56,94,1,-38,2018-02-17
New Mexico State,Seattle,63,73,1,-10,2018-02-17
Omaha,South Dakota,64,79,1,-15,2018-02-17
Fairleigh Dickinson,St. Francis (NY),74,87,1,-13,2018-02-17
Kennesaw State,Stetson,74,86,1,-12,2018-02-17
Florida,Vanderbilt,68,71,1,-3,2018-02-17
LIU-Brooklyn,Wagner,74,78,1,-4,2018-02-17
NC State,Wake Forest,90,84,0,6,2018-02-17
San Jose State,Wyoming,75,89,1,-14,2018-02-17
Villanova,Xavier,95,79,0,16,2018-02-17
UC-Davis,UCSB,71,54,0,17,2018-02-17
Wofford,Chattanooga,74,64,0,10,2018-02-17
Montana State,Eastern Washington,79,84,1,-5,2018-02-17
Texas A&M-Corpus Christi,Lamar,76,79,1,-3,2018-02-17
Texas Southern,Mississippi Valley State,72,71,0,1,2018-02-17
McNeese State,New Orleans,74,90,1,-16,2018-02-17
Northern Arizona,North Dakota,81,86,1,-5,2018-02-17
SIU-Edwardsville,Southeast Missouri State,74,79,1,-5,2018-02-17
Alabama-Birmingham,Southern Miss,87,69,0,18,2018-02-17
Alcorn State,Alabama A&M,80,60,0,20,2018-02-17
Southern,Alabama State,71,67,0,4,2018-02-17
Penn,Cornell,79,71,0,8,2018-02-17
Tennessee,Georgia,62,73,1,-11,2018-02-17
Jackson State,Grambling,64,71,1,-7,2018-02-17
South Carolina State,Hampton,66,79,1,-13,2018-02-17
Northern Iowa,Illinois State,75,79,1,-4,2018-02-17
USC Upstate,Jacksonville,70,82,1,-12,2018-02-17
West Virginia,Kansas,69,77,1,-8,2018-02-17
Savannah State,Norfolk State,77,85,1,-8,2018-02-17
Marshall,North Texas,74,72,0,2,2018-02-17
Saint Louis,Richmond,72,66,0,6,2018-02-17
Duquesne,St. Joseph's,75,82,1,-7,2018-02-17
Loyola Marymount,San Francisco,63,72,1,-9,2018-02-17
Abilene Christian,Southeastern Louisiana,54,68,1,-14,2018-02-17
Nevada,Utah State,93,87,0,6,2018-02-17
Texas Tech,Baylor,57,59,1,-2,2018-02-17
UTSA,Charlotte,97,89,0,8,2018-02-17
Princeton,Columbia,60,85,1,-25,2018-02-17
Brown,Dartmouth,63,66,1,-3,2018-02-17
UMass,Davidson,78,83,1,-5,2018-02-17
Fordham,Dayton,70,80,1,-10,2018-02-17
Elon,Delaware,57,72,1,-15,2018-02-17
Lipscomb,Florida Gulf Coast,90,87,0,3,2018-02-17
Colorado State,Fresno State,65,86,1,-21,2018-02-17
Army,Lehigh,53,84,1,-31,2018-02-17
Middle Tennessee,Louisiana Tech,87,70,0,17,2018-02-17
St. Peter's,Marist,51,69,1,-18,2018-02-17
College of Charleston,UNC Wilmington,88,74,0,14,2018-02-17
NJIT,North Florida,75,86,1,-11,2018-02-17
UTEP,Old Dominion,33,82,1,-49,2018-02-17
Central Connecticut,Robert Morris,65,58,0,7,2018-02-17
Eastern Illinois,UT-Martin,64,57,0,7,2018-02-17
James Madison,Towson,69,66,0,3,2018-02-17
Prairie View,Arkansas-Pine Bluff,76,71,0,5,2018-02-17
Little Rock,Arkansas State,82,78,0,4,2018-02-17
Jacksonville State,Austin Peay,57,60,1,-3,2018-02-17
Morehead State,Belmont,65,108,1,-43,2018-02-17
Pepperdine,Gonzaga,67,81,1,-14,2018-02-17
Sam Houston State,Houston Baptist,86,78,0,8,2018-02-17
Texas-Arlington,Louisiana,79,100,1,-21,2018-02-17
UNC,Louisville,93,76,0,17,2018-02-17
Rutgers,Maryland,51,61,1,-10,2018-02-17
Ole Miss,Mississippi State,62,79,1,-17,2018-02-17
Tennessee Tech,Murray State,65,75,1,-10,2018-02-17
Western Kentucky,Rice,85,66,0,19,2018-02-17
Eastern Kentucky,Tennessee State,72,59,0,13,2018-02-17
Oklahoma State,TCU,70,90,1,-20,2018-02-17
Colorado,Washington,59,82,1,-23,2018-02-17
Cal State Northridge,Cal State Fullerton,70,88,1,-18,2018-02-17
Yale,Harvard,49,64,1,-15,2018-02-17
Southern Utah,Northern Colorado,80,97,1,-17,2018-02-17
Texas-Rio Grande Valley,Utah Valley,72,84,1,-12,2018-02-17
Bradley,Valparaiso,64,77,1,-13,2018-02-17
UC-Irvine,Cal Poly,75,58,0,17,2018-02-17
Grand Canyon,Cal State Bakersfield,58,71,1,-13,2018-02-17
Hawaii,UC-Riverside,74,69,0,5,2018-02-17
Marquette,Creighton,90,86,0,4,2018-02-17
Montana,Idaho,77,79,1,-2,2018-02-17
Saint Mary's,Portland,73,61,0,12,2018-02-17
Weber State,Sacramento State,83,73,0,10,2018-02-17
Oregon,UCLA,78,86,1,-8,2018-02-17
Utah,Washington State,77,70,0,7,2018-02-17
Santa Clara,Pacific,72,68,0,4,2018-02-17
Oregon State,USC,59,72,1,-13,2018-02-17
Duke,Clemson,66,57,0,9,2018-02-18
Albany (NY),UMBC,60,68,1,-8,2018-02-18
Ohio State,Michigan,62,74,1,-12,2018-02-18
DePaul,Seton Hall,77,82,1,-5,2018-02-18
Liberty,Campbell,69,79,1,-10,2018-02-18
Gardner-Webb,High Point,65,66,1,-1,2018-02-18
Colgate,Loyola (MD),68,47,0,21,2018-02-18
Niagara,Manhattan,72,82,1,-10,2018-02-18
Binghamton,UMass-Lowell,69,74,1,-5,2018-02-18
Canisius,Rider,82,83,1,-1,2018-02-18
Monmouth,Siena,93,89,0,4,2018-02-18
New Hampshire,Stony Brook,63,72,1,-9,2018-02-18
Hartford,Vermont,69,68,0,1,2018-02-18
Longwood,Winthrop,64,79,1,-15,2018-02-18
Oral Roberts,Denver,65,66,1,-1,2018-02-18
UConn,East Carolina,84,80,0,4,2018-02-18
Nebraska,Illinois,66,72,1,-6,2018-02-18
Presbyterian,Radford,68,74,1,-6,2018-02-18
South Florida,Tulsa,61,73,1,-12,2018-02-18
Wichita State,Cincinnati,76,72,0,4,2018-02-18
Loyola (IL),Evansville,76,66,0,10,2018-02-18
Drake,Missouri State,67,63,0,4,2018-02-18
Houston,Temple,80,59,0,21,2018-02-18
UNC Asheville,Charleston Southern,85,80,0,5,2018-02-18
Pitt,Florida State,75,88,1,-13,2018-02-18
Stanford,California,77,73,0,4,2018-02-18
Penn State,Purdue,73,76,1,-3,2018-02-18
Coppin State,Delaware State,51,69,1,-18,2018-02-19
Savannah State,Hampton,102,114,1,-12,2018-02-19
Oakland,IUPUI,67,74,1,-7,2018-02-19
Bethune-Cookman,Morgan State,96,95,0,1,2018-02-19
Maryland-Eastern Shore,North Carolina A&T,69,78,1,-9,2018-02-19
Howard,North Carolina Central,66,83,1,-17,2018-02-19
Youngstown State,Northern Kentucky,51,70,1,-19,2018-02-19
Maryland,Northwestern,71,64,0,7,2018-02-19
Miami (FL),Notre Dame,77,74,0,3,2018-02-19
Cleveland State,Wright State,63,72,1,-9,2018-02-19
Southern,Alabama A&M,60,50,0,10,2018-02-19
Texas Southern,Arkansas-Pine Bluff,61,62,1,-1,2018-02-19
Detroit,UIC,87,94,1,-7,2018-02-19
Prairie View,Mississippi Valley State,71,76,1,-5,2018-02-19
South Carolina State,Norfolk State,62,76,1,-14,2018-02-19
Alcorn State,Alabama State,62,82,1,-20,2018-02-19
Oklahoma,Kansas,74,104,1,-30,2018-02-19
Minnesota,Wisconsin,63,73,1,-10,2018-02-19
Northern Illinois,Ball State,68,77,1,-9,2018-02-20
West Virginia,Baylor,71,60,0,11,2018-02-20
Akron,Bowling Green State,81,79,0,2,2018-02-20
Creighton,Butler,70,93,1,-23,2018-02-20
Citadel,ETSU,84,82,0,2,2018-02-20
Toledo,Eastern Michigan,79,85,1,-6,2018-02-20
VMI,Furman,54,76,1,-22,2018-02-20
Rhode Island,La Salle,95,93,0,2,2018-02-20
Western Carolina,Mercer,64,81,1,-17,2018-02-20
Buffalo,Miami (OH),81,84,1,-3,2018-02-20
Illinois,Michigan State,61,81,1,-20,2018-02-20
Boston College,NC State,66,82,1,-16,2018-02-20
Kent State,Ohio,76,88,1,-12,2018-02-20
Rutgers,Ohio State,52,79,1,-27,2018-02-20
Mississippi State,Texas A&M,93,81,0,12,2018-02-20
Central Michigan,Western Michigan,81,83,1,-2,2018-02-20
UNC Greensboro,Wofford,76,66,0,10,2018-02-20
Kentucky,Arkansas,87,72,0,15,2018-02-20
Saint Louis,Dayton,50,53,1,-3,2018-02-20
Vanderbilt,LSU,78,88,1,-10,2018-02-20
Ole Miss,Missouri,90,87,0,3,2018-02-20
Indiana,Nebraska,57,66,1,-9,2018-02-20
Northern Iowa,Valparaiso,68,63,0,5,2018-02-20
New Mexico,Wyoming,119,114,0,5,2018-02-20
Xavier,Georgetown,89,77,0,12,2018-02-21
Seton Hall,Providence,89,77,0,12,2018-02-21
Georgia,South Carolina,57,66,1,-9,2018-02-21
Lafayette,Boston University,65,81,1,-16,2018-02-21
Navy,Bucknell,61,85,1,-24,2018-02-21
Army,Colgate,83,87,1,-4,2018-02-21
Fordham,Davidson,52,76,1,-24,2018-02-21
SMU,East Carolina,77,58,0,19,2018-02-21
Richmond,George Washington,77,103,1,-26,2018-02-21
New Hampshire,Hartford,56,65,1,-9,2018-02-21
American,Holy Cross,64,70,1,-6,2018-02-21
Evansville,Indiana State,53,58,1,-5,2018-02-21
Lehigh,Loyola (MD),80,74,0,6,2018-02-21
Stony Brook,UMBC,64,57,0,7,2018-02-21
VCU,UMass,82,78,0,4,2018-02-21
Maine,UMass-Lowell,76,88,1,-12,2018-02-21
Nicholls State,McNeese State,96,79,0,17,2018-02-21
Canisius,Niagara,95,88,0,7,2018-02-21
Texas Tech,Oklahoma State,71,79,1,-8,2018-02-21
Michigan,Penn State,72,63,0,9,2018-02-21
George Mason,St. Joseph's,79,76,0,3,2018-02-21
New Orleans,Sam Houston State,54,57,1,-3,2018-02-21
Fairfield,Siena,70,69,0,1,2018-02-21
Duquesne,St. Bonaventure,67,73,1,-6,2018-02-21
UNC,Syracuse,78,74,0,4,2018-02-21
Binghamton,Vermont,54,75,1,-21,2018-02-21
Georgia Tech,Virginia,54,65,1,-11,2018-02-21
Clemson,Virginia Tech,58,65,1,-7,2018-02-21
Tulane,Wichita State,86,93,1,-7,2018-02-21
Alabama,Auburn,71,90,1,-19,2018-02-21
Lamar,Houston Baptist,87,73,0,14,2018-02-21
Drake,Illinois State,81,89,1,-8,2018-02-21
Northwestern State,Incarnate Word,66,54,0,12,2018-02-21
TCU,Iowa State,89,83,0,6,2018-02-21
St. John's (NY),Marquette,73,85,1,-12,2018-02-21
Bradley,Missouri State,82,78,0,4,2018-02-21
Loyola (IL),Southern Illinois,75,56,0,19,2018-02-21
Central Arkansas,Stephen F. Austin,62,97,1,-35,2018-02-21
DePaul,Villanova,62,93,1,-31,2018-02-21
San Diego State,Air Force,67,56,0,11,2018-02-21
Boise State,Colorado State,87,54,0,33,2018-02-21
Louisville,Duke,56,82,1,-26,2018-02-21
Texas,Kansas State,48,58,1,-10,2018-02-21
Iowa,Minnesota,82,86,1,-4,2018-02-21
Wake Forest,Pitt,63,57,0,6,2018-02-21
Florida,Tennessee,57,62,1,-5,2018-02-21
UCF,Tulsa,61,70,1,-9,2018-02-21
Cal State Fullerton,UC-Riverside,65,69,1,-4,2018-02-21
USC,Colorado,75,64,0,11,2018-02-21
San Jose State,Nevada,67,80,1,-13,2018-02-21
Fresno State,UNLV,77,64,0,13,2018-02-21
Sacred Heart,Bryant,94,84,0,10,2018-02-22
Wagner,Central Connecticut,64,62,0,2,2018-02-22
Campbell,Charleston Southern,68,72,1,-4,2018-02-22
UConn,Cincinnati,52,77,1,-25,2018-02-22
Elon,College of Charleston,58,79,1,-21,2018-02-22
Milwaukee,Detroit,72,49,0,23,2018-02-22
Delaware,Drexel,83,85,1,-2,2018-02-22
Saint Francis (PA),Fairleigh Dickinson,90,82,0,8,2018-02-22
Rice,Florida Atlantic,79,76,0,3,2018-02-22
North Texas,Florida International,68,69,1,-1,2018-02-22
Longwood,High Point,56,75,1,-19,2018-02-22
Purdue,Illinois,93,86,0,7,2018-02-22
North Florida,Jacksonville,81,86,1,-5,2018-02-22
Hofstra,James Madison,77,61,0,16,2018-02-22
Radford,Liberty,63,50,0,13,2018-02-22
Kennesaw State,Lipscomb,74,83,1,-9,2018-02-22
Old Dominion,Marshall,84,79,0,5,2018-02-22
Rider,Monmouth,77,91,1,-14,2018-02-22
UT-Martin,Morehead State,53,70,1,-17,2018-02-22
Robert Morris,Mount St. Mary's,53,72,1,-19,2018-02-22
Winthrop,UNC Asheville,75,89,1,-14,2018-02-22
Towson,Northeastern,75,80,1,-5,2018-02-22
Wisconsin,Northwestern,70,64,0,6,2018-02-22
Green Bay,Oakland,96,90,0,6,2018-02-22
Gardner-Webb,Presbyterian,78,63,0,15,2018-02-22
NJIT,USC Upstate,76,67,0,9,2018-02-22
Florida Gulf Coast,Stetson,76,60,0,16,2018-02-22
UNC Wilmington,William & Mary,83,96,1,-13,2018-02-22
Texas A&M-Corpus Christi,Abilene Christian,76,67,0,9,2018-02-22
Coastal Carolina,Little Rock,65,60,0,5,2018-02-22
Appalachian State,Arkansas State,79,82,1,-3,2018-02-22
Murray State,Eastern Illinois,76,66,0,10,2018-02-22
Southeast Missouri State,Eastern Kentucky,88,91,1,-3,2018-02-22
St. Francis (NY),LIU-Brooklyn,76,81,1,-5,2018-02-22
Oral Roberts,Omaha,83,75,0,8,2018-02-22
Sacramento State,Northern Arizona,53,58,1,-5,2018-02-22
Louisiana-Monroe,South Alabama,66,62,0,4,2018-02-22
South Dakota,South Dakota State,72,76,1,-4,2018-02-22
Austin Peay,SIU-Edwardsville,86,82,0,4,2018-02-22
Portland State,Southern Utah,96,91,0,5,2018-02-22
Tennessee State,Tennessee Tech,64,69,1,-5,2018-02-22
Georgia Southern,Texas-Arlington,63,83,1,-20,2018-02-22
UMKC,Texas-Rio Grande Valley,83,59,0,24,2018-02-22
Southern Miss,UTSA,56,64,1,-8,2018-02-22
Georgia State,Texas State,77,50,0,27,2018-02-22
Louisiana,Troy,81,76,0,5,2018-02-22
North Dakota State,Western Illinois,74,82,1,-8,2018-02-22
Charlotte,Western Kentucky,55,93,1,-38,2018-02-22
Seattle,Grand Canyon,64,76,1,-12,2018-02-22
Idaho,Idaho State,83,86,1,-3,2018-02-22
Belmont,Jacksonville State,67,78,1,-11,2018-02-22
Houston,Memphis,85,91,1,-6,2018-02-22
Chicago State,New Mexico State,67,78,1,-11,2018-02-22
Arizona,Oregon State,75,65,0,10,2018-02-22
Gonzaga,San Diego,77,72,0,5,2018-02-22
Washington,Stanford,78,94,1,-16,2018-02-22
Louisiana Tech,UTEP,72,74,1,-2,2018-02-22
UCLA,Utah,78,84,1,-6,2018-02-22
Eastern Washington,Weber State,75,70,0,5,2018-02-22
Cal State Northridge,Cal Poly,86,90,1,-4,2018-02-22
Utah Valley,Cal State Bakersfield,70,47,0,23,2018-02-22
UCSB,UC-Irvine,49,69,1,-20,2018-02-22
San Francisco,Pacific,84,74,0,10,2018-02-22
Pepperdine,Saint Mary's,61,75,1,-14,2018-02-22
Loyola Marymount,Santa Clara,65,64,0,1,2018-02-22
Washington State,California,78,76,0,2,2018-02-22
Long Beach State,Hawaii,63,74,1,-11,2018-02-22
Arizona State,Oregon,68,75,1,-7,2018-02-22
BYU,Portland,72,60,0,12,2018-02-22
Wright State,IUPUI,56,66,1,-10,2018-02-23
Mercer,Citadel,83,70,0,13,2018-02-23
Central Michigan,Toledo,76,89,1,-13,2018-02-23
Brown,Columbia,82,89,1,-7,2018-02-23
Yale,Cornell,82,80,0,2,2018-02-23
Wofford,ETSU,75,71,0,4,2018-02-23
Marist,Niagara,76,100,1,-24,2018-02-23
Chattanooga,UNC Greensboro,51,72,1,-21,2018-02-23
Dartmouth,Penn,46,74,1,-28,2018-02-23
Harvard,Princeton,72,66,0,6,2018-02-23
St. Peter's,Quinnipiac,52,43,0,9,2018-02-23
Dayton,Rhode Island,56,81,1,-25,2018-02-23
Samford,VMI,89,82,0,7,2018-02-23
Furman,Western Carolina,78,55,0,23,2018-02-23
Northern Kentucky,UIC,79,72,0,7,2018-02-23
Ohio State,Indiana,80,78,0,2,2018-02-23
Western Michigan,Ball State,87,80,0,7,2018-02-23
