Road,Home,Road_score,Home_score,Home_w,margin,Date
Idaho,Utah Valley,88,89,1,-1,2014-02-15
Texas A&M,Vanderbilt,54,57,1,-3,2014-02-15
UMBC,Vermont,52,76,1,-24,2014-02-15
Miami (FL),Virginia Tech,45,52,1,-7,2014-02-15
Florida State,Wake Forest,67,60,0,7,2014-02-15
California,Washington,72,59,0,13,2014-02-15
Stanford,Washington State,69,56,0,13,2014-02-15
South Dakota State,Western Illinois,62,50,0,12,2014-02-15
South Alabama,Western Kentucky,69,62,0,7,2014-02-15
Miami (OH),Western Michigan,57,68,1,-11,2014-02-15
Towson,William & Mary,85,70,0,15,2014-02-15
Princeton,Yale,65,66,1,-1,2014-02-15
UIC,Youngstown State,56,59,1,-3,2014-02-15
Notre Dame,Boston College,73,69,0,4,2014-02-16
Villanova,Creighton,80,101,1,-21,2014-02-16
Hofstra,Drexel,63,74,1,-11,2014-02-16
Wichita State,Evansville,84,68,0,16,2014-02-16
Lipscomb,Kennesaw State,76,73,0,3,2014-02-16
St. Francis (NY),LIU-Brooklyn,68,69,1,-1,2014-02-16
Rutgers,Louisville,54,102,1,-48,2014-02-16
Niagara,Manhattan,72,90,1,-18,2014-02-16
Northern Kentucky,Mercer,67,89,1,-22,2014-02-16
Wisconsin,Michigan,75,62,0,13,2014-02-16
Nebraska,Michigan State,60,51,0,9,2014-02-16
Marist,Monmouth,96,92,0,4,2014-02-16
McNeese State,New Orleans,72,69,0,3,2014-02-16
Western Carolina,UNC Greensboro,82,77,0,5,2014-02-16
Minnesota,Northwestern,54,48,0,6,2014-02-16
Wright State,Oakland,72,71,0,1,2014-02-16
Oregon State,Oregon,83,93,1,-10,2014-02-16
St. Peter's,Quinnipiac,64,74,1,-10,2014-02-16
Canisius,Siena,92,88,0,4,2014-02-16
Colorado,USC,83,74,0,9,2014-02-16
Georgetown,St. John's (NY),60,82,1,-22,2014-02-16
SMU,Temple,64,71,1,-7,2014-02-16
Bryant,Wagner,61,73,1,-12,2014-02-16
Arkansas-Pine Bluff,Alcorn State,54,57,1,-3,2014-02-17
Oklahoma State,Baylor,64,70,1,-6,2014-02-17
Davidson,Citadel,83,76,0,7,2014-02-17
Delaware State,Florida A&M,63,68,1,-5,2014-02-17
UNC,Florida State,81,75,0,6,2014-02-17
Texas State,Georgia State,41,68,1,-27,2014-02-17
Charleston Southern,High Point,70,76,1,-6,2014-02-17
Weber State,Idaho State,75,78,1,-3,2014-02-17
Morgan State,Maryland-Eastern Shore,88,72,0,16,2014-02-17
Grambling,Prairie View,83,81,0,2,2014-02-17
North Carolina Central,Savannah State,76,62,0,14,2014-02-17
North Carolina A&T,South Carolina State,70,75,1,-5,2014-02-17
Stetson,USC Upstate,48,66,1,-18,2014-02-17
Mississippi Valley State,Southern,74,83,1,-9,2014-02-17
Jackson State,Texas Southern,75,73,0,2,2014-02-17
Delaware,Towson,63,78,1,-15,2014-02-17
UNC Wilmington,William & Mary,70,93,1,-23,2014-02-17
Arlington Baptist,Abilene Christian,66,80,1,-14,2014-02-18
NC State,Clemson,56,73,1,-17,2014-02-18
Boise State,Colorado State,84,72,0,12,2014-02-18
Northern Iowa,Drake,67,70,1,-3,2014-02-18
Duke,Georgia Tech,68,51,0,17,2014-02-18
Cal State Northridge,Idaho,88,96,1,-8,2014-02-18
Detroit,UIC,65,59,0,6,2014-02-18
Missouri State,Illinois State,63,67,1,-4,2014-02-18
Texas,Iowa State,76,85,1,-9,2014-02-18
South Florida,Louisville,54,80,1,-26,2014-02-18
Wake Forest,Maryland,60,71,1,-11,2014-02-18
Kentucky,Ole Miss,84,70,0,14,2014-02-18
San Jose State,Nevada,66,64,0,2,2014-02-18
Villanova,Providence,82,79,0,3,2014-02-18
George Washington,Richmond,73,65,0,8,2014-02-18
Utah State,San Diego State,45,60,1,-15,2014-02-18
Bradley,Southern Illinois,64,75,1,-11,2014-02-18
Central Connecticut,St. Francis (NY),73,71,0,2,2014-02-18
Butler,St. John's (NY),52,77,1,-25,2014-02-18
Georgia,Tennessee,48,67,1,-19,2014-02-18
Kansas,Texas Tech,64,63,0,1,2014-02-18
Virginia,Virginia Tech,57,53,0,4,2014-02-18
Fresno State,Wyoming,66,72,1,-6,2014-02-18
South Carolina,Arkansas,64,71,1,-7,2014-02-19
Colgate,Army,66,74,1,-8,2014-02-19
Albany (NY),Binghamton,57,48,0,9,2014-02-19
American,Boston University,62,71,1,-9,2014-02-19
Akron,Buffalo,90,96,1,-6,2014-02-19
UCLA,California,86,66,0,20,2014-02-19
Cincinnati,UCF,77,49,0,28,2014-02-19
Ball State,Central Michigan,95,101,1,-6,2014-02-19
William & Mary,College of Charleston,54,87,1,-33,2014-02-19
Arizona State,Colorado,52,61,1,-9,2014-02-19
La Salle,Dayton,53,65,1,-12,2014-02-19
Auburn,Florida,66,71,1,-5,2014-02-19
Presbyterian,Gardner-Webb,70,79,1,-9,2014-02-19
Saint Louis,George Mason,89,85,0,4,2014-02-19
Liberty,High Point,60,67,1,-7,2014-02-19
Delaware,Hofstra,81,77,0,4,2014-02-19
Lafayette,Holy Cross,76,64,0,12,2014-02-19
Evansville,Indiana State,54,59,1,-5,2014-02-19
Drexel,James Madison,61,63,1,-2,2014-02-19
TCU,Kansas State,53,65,1,-12,2014-02-19
Navy,Lehigh,65,72,1,-7,2014-02-19
Radford,Longwood,86,75,0,11,2014-02-19
Mississippi State,LSU,81,92,1,-11,2014-02-19
Wichita State,Loyola (IL),88,74,0,14,2014-02-19
Bucknell,Loyola (MD),55,53,0,2,2014-02-19
Creighton,Marquette,85,70,0,15,2014-02-19
NJIT,Maryland-Eastern Shore,77,76,0,1,2014-02-19
Hartford,UMass-Lowell,75,68,0,7,2014-02-19
Notre Dame,Miami (FL),64,71,1,-7,2014-02-19
Kent State,Miami (OH),75,63,0,12,2014-02-19
Illinois,Minnesota,62,49,0,13,2014-02-19
Vanderbilt,Missouri,64,67,1,-3,2014-02-19
Manhattan,Monmouth,75,61,0,14,2014-02-19
Austin Peay,Morehead State,88,90,1,-2,2014-02-19
Coppin State,Morgan State,69,78,1,-9,2014-02-19
New Mexico,UNLV,68,56,0,12,2014-02-19
Vermont,New Hampshire,79,44,0,35,2014-02-19
Charleston Southern,UNC Asheville,71,82,1,-11,2014-02-19
Elon,UNC Greensboro,81,68,0,13,2014-02-19
Western Michigan,Ohio,73,63,0,10,2014-02-19
Northwestern,Ohio State,60,76,1,-16,2014-02-19
Washington,Oregon,71,78,1,-7,2014-02-19
St. Joseph's,Rhode Island,57,54,0,3,2014-02-19
Houston,SMU,64,68,1,-4,2014-02-19
Duquesne,St. Bonaventure,67,71,1,-4,2014-02-19
UMBC,Stony Brook,53,72,1,-19,2014-02-19
Boston College,Syracuse,62,59,0,3,2014-02-19
Arizona,Utah,67,63,0,4,2014-02-19
Campbell,VMI,81,84,1,-3,2014-02-19
Coastal Carolina,Winthrop,65,75,1,-10,2014-02-19
DePaul,Xavier,64,83,1,-19,2014-02-19
Western Carolina,Appalachian State,74,61,0,13,2014-02-20
Texas-Arlington,Arkansas State,60,83,1,-23,2014-02-20
Eastern Illinois,Belmont,63,82,1,-19,2014-02-20
Toledo,Bowling Green State,60,58,0,2,2014-02-20
Gonzaga,BYU,65,73,1,-8,2014-02-20
Fairleigh Dickinson,Bryant,63,52,0,11,2014-02-20
Cal State Fullerton,Cal Poly,67,59,0,8,2014-02-20
Long Beach State,UC-Davis,79,57,0,22,2014-02-20
UC-Riverside,UCSB,54,55,1,-1,2014-02-20
Quinnipiac,Canisius,88,81,0,7,2014-02-20
Mount St. Mary's,Central Connecticut,87,76,0,11,2014-02-20
Middle Tennessee,Charlotte,71,49,0,22,2014-02-20
Georgia Southern,Chattanooga,77,61,0,16,2014-02-20
Utah Valley,Chicago State,79,70,0,9,2014-02-20
Western Illinois,Denver,67,75,1,-8,2014-02-20
Louisiana Tech,East Carolina,68,75,1,-7,2014-02-20
Tulsa,Florida Atlantic,71,52,0,19,2014-02-20
North Texas,Florida International,65,63,0,2,2014-02-20
Louisiana-Monroe,Georgia State,60,75,1,-15,2014-02-20
Valparaiso,Green Bay,53,67,1,-14,2014-02-20
UC-Irvine,Hawaii,60,56,0,4,2014-02-20
ETSU,Jacksonville,86,91,1,-5,2014-02-20
Troy,Louisiana,63,78,1,-15,2014-02-20
Pepperdine,Loyola Marymount,72,69,0,3,2014-02-20
Alabama-Birmingham,Marshall,68,62,0,6,2014-02-20
Cal State Bakersfield,UMKC,74,69,0,5,2014-02-20
Weber State,Montana,57,68,1,-11,2014-02-20
Idaho State,Montana State,60,66,1,-6,2014-02-20
Penn State,Nebraska,67,80,1,-13,2014-02-20
Southeastern Louisiana,New Orleans,58,67,1,-9,2014-02-20
Fairfield,Niagara,72,66,0,6,2014-02-20
Duke,UNC,66,74,1,-8,2014-02-20
USC Upstate,North Florida,81,70,0,11,2014-02-20
Towson,Northeastern,79,70,0,9,2014-02-20
Northern Colorado,Northern Arizona,74,59,0,15,2014-02-20
Eastern Michigan,Northern Illinois,59,61,1,-2,2014-02-20
Rice,Old Dominion,51,55,1,-4,2014-02-20
Washington State,Oregon State,57,68,1,-11,2014-02-20
Michigan State,Purdue,94,79,0,15,2014-02-20
LIU-Brooklyn,Robert Morris,64,73,1,-9,2014-02-20
Memphis,Rutgers,64,59,0,5,2014-02-20
North Dakota,Sacramento State,65,71,1,-6,2014-02-20
St. Francis (NY),Saint Francis (PA),73,44,0,29,2014-02-20
Marist,St. Peter's,57,58,1,-1,2014-02-20
Portland,San Diego,59,61,1,-2,2014-02-20
Saint Mary's,San Francisco,62,73,1,-11,2014-02-20
Pacific,Santa Clara,50,70,1,-20,2014-02-20
Grand Canyon,Seattle,74,73,0,1,2014-02-20
Georgetown,Seton Hall,67,82,1,-15,2014-02-20
Omaha,South Dakota,86,87,1,-1,2014-02-20
Jacksonville State,Southeast Missouri State,70,87,1,-17,2014-02-20
UTSA,Southern Miss,56,85,1,-29,2014-02-20
Portland State,Southern Utah,86,79,0,7,2014-02-20
USC,Stanford,59,80,1,-21,2014-02-20
UConn,Temple,68,55,0,13,2014-02-20
Tennessee Tech,UT-Martin,91,83,0,8,2014-02-20
SIU-Edwardsville,Tennessee State,61,66,1,-5,2014-02-20
Alabama,Texas A&M,48,63,1,-15,2014-02-20
New Mexico State,Texas-Rio Grande Valley,78,61,0,17,2014-02-20
South Alabama,Texas State,66,67,1,-1,2014-02-20
UTEP,Tulane,72,54,0,18,2014-02-20
Sacred Heart,Wagner,62,74,1,-12,2014-02-20
Furman,Wofford,50,70,1,-20,2014-02-20
Milwaukee,Youngstown State,83,88,1,-5,2014-02-20
Brown,Columbia,68,70,1,-2,2014-02-21
Yale,Cornell,82,65,0,17,2014-02-21
Mercer,Florida Gulf Coast,61,75,1,-14,2014-02-21
Oakland,UIC,86,71,0,15,2014-02-21
Northern Kentucky,Lipscomb,66,70,1,-4,2014-02-21
VCU,UMass,75,80,1,-5,2014-02-21
Harvard,Penn,83,63,0,20,2014-02-21
Dartmouth,Princeton,57,67,1,-10,2014-02-21
Iona,Rider,80,77,0,3,2014-02-21
Manhattan,Siena,63,67,1,-4,2014-02-21
Kennesaw State,Stetson,67,63,0,4,2014-02-21
Detroit,Wright State,61,65,1,-4,2014-02-21
Southwestern Adventist,Abilene Christian,57,124,1,-67,2014-02-22
Nevada,Air Force,75,56,0,19,2014-02-22
Ohio,Akron,66,50,0,16,2014-02-22
Missouri,Alabama,73,80,1,-7,2014-02-22
Southern,Alabama A&M,70,62,0,8,2014-02-22
Alcorn State,Alabama State,86,92,1,-6,2014-02-22
Army,American,54,58,1,-4,2014-02-22
Texas-Arlington,Little Rock,75,71,0,4,2014-02-22
Prairie View,Arkansas-Pine Bluff,61,76,1,-15,2014-02-22
Texas State,Arkansas State,68,73,1,-5,2014-02-22
Vanderbilt,Auburn,67,59,0,8,2014-02-22
Eastern Kentucky,Austin Peay,96,75,0,21,2014-02-22
Florida A&M,Bethune-Cookman,80,75,0,5,2014-02-22
UNLV,Boise State,90,91,1,-1,2014-02-22
Loyola (IL),Bradley,38,55,1,-17,2014-02-22
Portland,BYU,72,89,1,-17,2014-02-22
Central Connecticut,Bryant,65,68,1,-3,2014-02-22
UC-Riverside,Cal Poly,64,69,1,-5,2014-02-22
UC-Irvine,Cal State Northridge,75,81,1,-6,2014-02-22
Cal State Fullerton,UCSB,65,80,1,-15,2014-02-22
Liberty,Campbell,79,59,0,20,2014-02-22
Fairfield,Canisius,78,90,1,-12,2014-02-22
Oral Roberts,Central Arkansas,63,50,0,13,2014-02-22
Alabama-Birmingham,Charlotte,64,62,0,2,2014-02-22
Cal State Bakersfield,Chicago State,68,73,1,-5,2014-02-22
Louisville,Cincinnati,58,57,0,1,2014-02-22
Milwaukee,Cleveland State,50,74,1,-24,2014-02-22
Loyola (MD),Colgate,60,84,1,-24,2014-02-22
Arizona,Colorado,88,61,0,27,2014-02-22
Wyoming,Colorado State,67,82,1,-15,2014-02-22
Norfolk State,Coppin State,73,68,0,5,2014-02-22
Brown,Cornell,81,75,0,6,2014-02-22
Wofford,Davidson,49,59,1,-10,2014-02-22
Maryland-Eastern Shore,Delaware State,71,84,1,-13,2014-02-22
Omaha,Denver,60,72,1,-12,2014-02-22
Marquette,DePaul,96,94,0,2,2014-02-22
Syracuse,Duke,60,66,1,-6,2014-02-22
Dayton,Duquesne,57,54,0,3,2014-02-22
Rice,East Carolina,55,67,1,-12,2014-02-22
Southern Illinois,Evansville,61,56,0,5,2014-02-22
Sacred Heart,Fairleigh Dickinson,66,73,1,-7,2014-02-22
North Texas,Florida Atlantic,78,76,0,2,2014-02-22
Tulsa,Florida International,77,65,0,12,2014-02-22
Appalachian State,Furman,53,68,1,-15,2014-02-22
Winthrop,Gardner-Webb,79,85,1,-6,2014-02-22
Xavier,Georgetown,52,74,1,-22,2014-02-22
Elon,Georgia Southern,66,61,0,5,2014-02-22
Louisiana,Georgia State,77,80,1,-3,2014-02-22
Clemson,Georgia Tech,63,55,0,8,2014-02-22
Jackson State,Grambling,79,59,0,20,2014-02-22
UC-Davis,Hawaii,77,86,1,-9,2014-02-22
Towson,Hofstra,83,77,0,6,2014-02-22
UCF,Houston,84,88,1,-4,2014-02-22
Texas A&M-Corpus Christi,Houston Baptist,66,61,0,5,2014-02-22
Hampton,Howard,81,78,0,3,2014-02-22
Grand Canyon,Idaho,77,83,1,-6,2014-02-22
Wisconsin,Iowa,79,74,0,5,2014-02-22
Purdue-Fort Wayne,IUPUI,84,60,0,24,2014-02-22
USC Upstate,Jacksonville,82,88,1,-6,2014-02-22
Texas,Kansas,54,85,1,-31,2014-02-22
Buffalo,Kent State,78,69,0,9,2014-02-22
LSU,Kentucky,76,77,1,-1,2014-02-22
Sam Houston State,Lamar,74,71,0,3,2014-02-22
High Point,Longwood,85,59,0,26,2014-02-22
Middle Tennessee,Marshall,56,53,0,3,2014-02-22
Binghamton,UMBC,72,70,0,2,2014-02-22
Temple,Memphis,79,82,1,-3,2014-02-22
Boston College,Miami (FL),42,69,1,-27,2014-02-22
Florida,Ole Miss,75,71,0,4,2014-02-22
Arkansas,Mississippi State,73,69,0,4,2014-02-22
Texas Southern,Mississippi Valley State,73,65,0,8,2014-02-22
Utah Valley,UMKC,56,74,1,-18,2014-02-22
Indiana State,Missouri State,66,77,1,-11,2014-02-22
St. Peter's,Monmouth,61,51,0,10,2014-02-22
Idaho State,Montana,61,62,1,-1,2014-02-22
Weber State,Montana State,86,68,0,18,2014-02-22
Morehead State,Murray State,58,69,1,-11,2014-02-22
UMass-Lowell,New Hampshire,58,52,0,6,2014-02-22
San Diego State,New Mexico,44,58,1,-14,2014-02-22
Quinnipiac,Niagara,90,88,0,2,2014-02-22
McNeese State,Nicholls State,59,68,1,-9,2014-02-22
Fisher College,NJIT,67,99,1,-32,2014-02-22
Wake Forest,UNC,72,105,1,-33,2014-02-22
Coastal Carolina,UNC Asheville,85,100,1,-15,2014-02-22
North Carolina Central,North Carolina A&T,73,55,0,18,2014-02-22
College of Charleston,UNC Wilmington,55,57,1,-2,2014-02-22
South Dakota State,North Dakota State,59,74,1,-15,2014-02-22
ETSU,North Florida,88,85,0,3,2014-02-22
North Dakota,Northern Arizona,75,63,0,12,2014-02-22
Indiana,Northwestern,61,56,0,5,2014-02-22
Minnesota,Ohio State,46,64,1,-18,2014-02-22
Kansas State,Oklahoma,73,86,1,-13,2014-02-22
Texas Tech,Oklahoma State,62,84,1,-22,2014-02-22
Louisiana Tech,Old Dominion,71,66,0,5,2014-02-22
Washington,Oregon State,86,62,0,24,2014-02-22
Dartmouth,Penn,65,74,1,-9,2014-02-22
Charleston Southern,Presbyterian,86,47,0,39,2014-02-22
Harvard,Princeton,59,47,0,12,2014-02-22
La Salle,Richmond,49,62,1,-13,2014-02-22
St. Francis (NY),Robert Morris,70,71,1,-1,2014-02-22
Northern Colorado,Sacramento State,58,79,1,-21,2014-02-22
LIU-Brooklyn,Saint Francis (PA),64,83,1,-19,2014-02-22
Fordham,St. Joseph's,72,87,1,-15,2014-02-22
George Washington,Saint Louis,59,66,1,-7,2014-02-22
Gonzaga,San Diego,66,69,1,-3,2014-02-22
Pacific,San Francisco,59,64,1,-5,2014-02-22
Saint Mary's,Santa Clara,76,54,0,22,2014-02-22
Troy,South Alabama,78,86,1,-8,2014-02-22
Georgia,South Carolina,73,56,0,17,2014-02-22
Savannah State,South Carolina State,75,65,0,10,2014-02-22
Western Illinois,South Dakota,54,64,1,-10,2014-02-22
UTEP,Southern Miss,68,77,1,-9,2014-02-22
Eastern Washington,Southern Utah,85,74,0,11,2014-02-22
Rhode Island,St. Bonaventure,87,78,0,9,2014-02-22
UCLA,Stanford,74,83,1,-9,2014-02-22
Northwestern State,Stephen F. Austin,68,70,1,-2,2014-02-22
Southeast Missouri State,UT-Martin,77,74,0,3,2014-02-22
Jacksonville State,Tennessee Tech,57,69,1,-12,2014-02-22
Tennessee,Texas A&M,65,68,1,-3,2014-02-22
Iowa State,TCU,71,60,0,11,2014-02-22
UTSA,Tulane,56,68,1,-12,2014-02-22
Fresno State,Utah State,79,76,0,3,2014-02-22
Youngstown State,Valparaiso,66,68,1,-2,2014-02-22
St. John's (NY),Villanova,54,57,1,-3,2014-02-22
Notre Dame,Virginia,49,70,1,-21,2014-02-22
Radford,VMI,76,88,1,-12,2014-02-22
NC State,Virginia Tech,71,64,0,7,2014-02-22
Mount St. Mary's,Wagner,66,71,1,-5,2014-02-22
Baylor,West Virginia,88,75,0,13,2014-02-22
Citadel,Western Carolina,52,70,1,-18,2014-02-22
Louisiana-Monroe,Western Kentucky,63,72,1,-9,2014-02-22
Drake,Wichita State,54,83,1,-29,2014-02-22
Northeastern,William & Mary,67,81,1,-14,2014-02-22
Bucknell,Boston University,63,53,0,10,2014-02-23
Providence,Butler,87,81,0,6,2014-02-23
USC,California,64,77,1,-13,2014-02-23
Northern Illinois,Central Michigan,67,70,1,-3,2014-02-23
Yale,Columbia,46,62,1,-16,2014-02-23
SMU,UConn,64,55,0,9,2014-02-23
Seton Hall,Creighton,71,72,1,-1,2014-02-23
Drexel,Delaware,69,65,0,4,2014-02-23
Kennesaw State,Florida Gulf Coast,68,78,1,-10,2014-02-23
Navy,Holy Cross,57,74,1,-17,2014-02-23
Lehigh,Lafayette,71,77,1,-6,2014-02-23
Stony Brook,Maine,83,79,0,4,2014-02-23
Iona,Marist,86,67,0,19,2014-02-23
Bowling Green State,Miami (OH),52,55,1,-3,2014-02-23
Michigan State,Michigan,70,79,1,-9,2014-02-23
Purdue,Nebraska,57,76,1,-19,2014-02-23
Chattanooga,UNC Greensboro,84,88,1,-4,2014-02-23
Illinois State,Northern Iowa,59,72,1,-13,2014-02-23
Washington State,Oregon,53,67,1,-14,2014-02-23
Florida State,Pitt,71,66,0,5,2014-02-23
Siena,Rider,69,60,0,9,2014-02-23
Mercer,Stetson,73,52,0,21,2014-02-23
Ball State,Toledo,74,85,1,-11,2014-02-23
Arizona State,Utah,63,86,1,-23,2014-02-23
Hartford,Vermont,47,72,1,-25,2014-02-23
Eastern Michigan,Western Michigan,67,75,1,-8,2014-02-23
Alcorn State,Alabama A&M,64,56,0,8,2014-02-24
Southern,Alabama State,87,64,0,23,2014-02-24
Texas Southern,Arkansas-Pine Bluff,65,55,0,10,2014-02-24
Samford,Citadel,71,81,1,-10,2014-02-24
Morgan State,Delaware State,56,59,1,-3,2014-02-24
Chicago State,Eastern Illinois,62,84,1,-22,2014-02-24
Portland State,Eastern Washington,87,76,0,11,2014-02-24
Wagner,Fairleigh Dickinson,67,64,0,3,2014-02-24
Elon,Furman,78,49,0,29,2014-02-24
Norfolk State,Howard,66,60,0,6,2014-02-24
Oklahoma,Kansas,75,83,1,-8,2014-02-24
Syracuse,Maryland,57,55,0,2,2014-02-24
Hampton,Maryland-Eastern Shore,104,89,0,15,2014-02-24
Prairie View,Mississippi Valley State,69,75,1,-6,2014-02-24
Bryant,Mount St. Mary's,73,88,1,-15,2014-02-24
Oklahoma State,TCU,76,54,0,22,2014-02-24
Lyon,Arkansas State,39,65,1,-26,2014-02-25
Wichita State,Bradley,69,49,0,20,2014-02-25
Youngstown State,Cleveland State,69,70,1,-1,2014-02-25
Seton Hall,DePaul,60,65,1,-5,2014-02-25
Virginia Tech,Duke,48,66,1,-18,2014-02-25
Drake,Evansville,48,61,1,-13,2014-02-25
Missouri,Georgia,56,71,1,-15,2014-02-25
Arlington Baptist,Houston Baptist,55,107,1,-52,2014-02-25
Longwood,Liberty,76,90,1,-14,2014-02-25
UIC,Milwaukee,80,58,0,22,2014-02-25
Iowa,Minnesota,89,95,1,-6,2014-02-25
Loyola (IL),Missouri State,56,72,1,-16,2014-02-25
Utah State,New Mexico,58,67,1,-9,2014-02-25
North Carolina Central,NJIT,81,62,0,19,2014-02-25
LIU-Brooklyn,Sacred Heart,80,75,0,5,2014-02-25
Dayton,St. Joseph's,53,79,1,-26,2014-02-25
Fairfield,St. Peter's,62,63,1,-1,2014-02-25
San Jose State,San Diego State,64,90,1,-26,2014-02-25
Xavier,St. John's (NY),65,53,0,12,2014-02-25
Kansas State,Texas Tech,60,56,0,4,2014-02-25
Florida,Vanderbilt,57,54,0,3,2014-02-25
Clemson,Wake Forest,57,62,1,-5,2014-02-25
Indiana,Wisconsin,58,69,1,-11,2014-02-25
Valparaiso,Wright State,58,67,1,-9,2014-02-25
Air Force,Wyoming,55,53,0,2,2014-02-25
California,Arizona,59,87,1,-28,2014-02-26
Stanford,Arizona State,64,76,1,-12,2014-02-26
Boston University,Army,71,70,0,1,2014-02-26
South Carolina,Auburn,67,83,1,-16,2014-02-26
Western Michigan,Ball State,88,81,0,7,2014-02-26
Pitt,Boston College,66,59,0,7,2014-02-26
Kent State,Bowling Green State,66,73,1,-7,2014-02-26
Lehigh,Bucknell,61,65,1,-4,2014-02-26
Rutgers,UCF,65,67,1,-2,2014-02-26
Gardner-Webb,Charleston Southern,78,76,0,2,2014-02-26
Presbyterian,Coastal Carolina,51,70,1,-19,2014-02-26
Lafayette,Colgate,66,83,1,-17,2014-02-26
College of Charleston,Drexel,45,56,1,-11,2014-02-26
Central Michigan,Eastern Michigan,42,64,1,-22,2014-02-26
Edward Waters,Florida A&M,69,104,1,-35,2014-02-26
Boise State,Fresno State,56,76,1,-20,2014-02-26
Richmond,George Mason,60,69,1,-9,2014-02-26
VMI,High Point,67,70,1,-3,2014-02-26
Nebraska,Illinois,49,60,1,-11,2014-02-26
Indiana State,Illinois State,59,77,1,-18,2014-02-26
West Virginia,Iowa State,66,83,1,-17,2014-02-26
Towson,James Madison,69,66,0,3,2014-02-26
St. Bonaventure,La Salle,67,75,1,-8,2014-02-26
Texas A&M,LSU,49,68,1,-19,2014-02-26
Holy Cross,Loyola (MD),65,52,0,13,2014-02-26
Rhode Island,UMass,67,70,1,-3,2014-02-26
Akron,Miami (OH),61,65,1,-4,2014-02-26
Alabama,Ole Miss,67,79,1,-12,2014-02-26
Tennessee,Mississippi State,75,68,0,7,2014-02-26
American,Navy,64,55,0,9,2014-02-26
Colorado State,UNLV,70,78,1,-8,2014-02-26
UNC,NC State,85,84,0,1,2014-02-26
Delaware,UNC Wilmington,70,57,0,13,2014-02-26
Toledo,Northern Illinois,66,74,1,-8,2014-02-26
Southern Illinois,Northern Iowa,54,73,1,-19,2014-02-26
Georgia Tech,Notre Dame,62,65,1,-3,2014-02-26
Buffalo,Ohio,69,64,0,5,2014-02-26
Michigan,Purdue,77,76,0,1,2014-02-26
Campbell,Radford,78,82,1,-4,2014-02-26
UConn,South Florida,61,56,0,5,2014-02-26
Belmont,SIU-Edwardsville,94,75,0,19,2014-02-26
Baylor,Texas,69,74,1,-5,2014-02-26
Florida Atlantic,Tulane,64,72,1,-8,2014-02-26
Butler,Villanova,48,67,1,-19,2014-02-26
Miami (FL),Virginia,40,65,1,-25,2014-02-26
Hofstra,William & Mary,74,79,1,-5,2014-02-26
UNC Asheville,Winthrop,100,107,1,-7,2014-02-26
New Hampshire,Albany (NY),48,66,1,-18,2014-02-27
Texas-Rio Grande Valley,Cal State Bakersfield,63,61,0,2,2014-02-27
Cal State Northridge,Cal State Fullerton,81,82,1,-1,2014-02-27
Cal Poly,UC-Davis,73,85,1,-12,2014-02-27
UCSB,UC-Irvine,60,71,1,-11,2014-02-27
Sam Houston State,Central Arkansas,71,80,1,-9,2014-02-27
UNC Greensboro,Davidson,46,79,1,-33,2014-02-27
Milwaukee,Detroit,68,62,0,6,2014-02-27
Charlotte,East Carolina,68,75,1,-7,2014-02-27
Tennessee Tech,Eastern Kentucky,67,74,1,-7,2014-02-27
Wofford,Elon,63,59,0,4,2014-02-27
Robert Morris,Fairleigh Dickinson,69,64,0,5,2014-02-27
VCU,Fordham,85,66,0,19,2014-02-27
Georgia Southern,Furman,82,73,0,9,2014-02-27
UMKC,Grand Canyon,85,80,0,5,2014-02-27
Binghamton,Hartford,83,89,1,-6,2014-02-27
Memphis,Houston,68,77,1,-9,2014-02-27
Northern Arizona,Idaho State,66,65,0,1,2014-02-27
Iowa,Indiana,86,93,1,-7,2014-02-27
Jacksonville,Kennesaw State,71,69,0,2,2014-02-27
Arkansas,Kentucky,71,67,0,4,2014-02-27
Florida Gulf Coast,Lipscomb,71,92,1,-21,2014-02-27
Hawaii,Long Beach State,61,63,1,-2,2014-02-27
Central Connecticut,LIU-Brooklyn,86,82,0,4,2014-02-27
South Alabama,Louisiana-Monroe,54,71,1,-17,2014-02-27
Middle Tennessee,Louisiana Tech,39,55,1,-16,2014-02-27
Temple,Louisville,66,88,1,-22,2014-02-27
Santa Clara,Loyola Marymount,71,75,1,-4,2014-02-27
Georgetown,Marquette,73,75,1,-2,2014-02-27
Maine,UMass-Lowell,72,84,1,-12,2014-02-27
Incarnate Word,McNeese State,72,87,1,-15,2014-02-27
North Florida,Mercer,79,76,0,3,2014-02-27
Southern Utah,Montana State,72,77,1,-5,2014-02-27
Tennessee State,Morehead State,70,68,0,2,2014-02-27
Sacred Heart,Mount St. Mary's,72,65,0,7,2014-02-27
IUPUI,Omaha,66,88,1,-22,2014-02-27
Stephen F. Austin,New Orleans,103,63,0,40,2014-02-27
Abilene Christian,Nicholls State,60,79,1,-19,2014-02-27
Portland State,North Dakota,73,83,1,-10,2014-02-27
South Dakota,North Dakota State,54,82,1,-28,2014-02-27
Eastern Washington,Northern Colorado,80,66,0,14,2014-02-27
Stetson,Northern Kentucky,58,96,1,-38,2014-02-27
Green Bay,Oakland,71,63,0,8,2014-02-27
Marshall,Old Dominion,63,70,1,-7,2014-02-27
Lamar,Oral Roberts,67,75,1,-8,2014-02-27
Gonzaga,Pacific,70,53,0,17,2014-02-27
Ohio State,Penn State,63,65,1,-2,2014-02-27
