"Road","Home","Road_score","Home_score","Home_w","margin","Date"
"UNC Greensboro","UNC Wilmington",82,61,0,21,2018-11-13
"Western Michigan","Oakland",85,77,0,8,2018-11-13
"Lafayette","Penn",61,91,1,-30,2018-11-13
"Holy Cross","Providence",61,70,1,-9,2018-11-13
"Tennessee Tech","Savannah State",83,97,1,-14,2018-11-13
"Norfolk State","South Carolina",64,81,1,-17,2018-11-13
"Georgia","Temple",77,81,1,-4,2018-11-13
"Hardin-Simmons","Texas State",52,97,1,-45,2018-11-13
"Southeastern Louisiana","Texas Tech",40,59,1,-19,2018-11-13
"SUNY-Cortland","Wagner",58,90,1,-32,2018-11-13
"Pfeiffer","Winthrop",99,134,1,-35,2018-11-13
"Carver Bible","Wofford",35,94,1,-59,2018-11-13
"Drake","Colorado",71,100,1,-29,2018-11-13
"Georgetown","Illinois",88,80,0,8,2018-11-13
"Chicago State","Illinois State",71,75,1,-4,2018-11-13
"Trevecca Nazarene","Liberty",40,93,1,-53,2018-11-13
"California Baptist","Oral Roberts",70,69,0,1,2018-11-13
"North Alabama","Saint Louis",58,69,1,-11,2018-11-13
"Little Rock","Tennessee State",83,67,0,16,2018-11-13
"Coastal Carolina","Tulane",76,81,1,-5,2018-11-13
"Northwestern State","BYU",57,82,1,-25,2018-11-13
"Cal State Northridge","Loyola Marymount",64,79,1,-15,2018-11-13
"Iona","New Mexico",83,90,1,-7,2018-11-13
"Pepperdine","Northern Colorado",80,88,1,-8,2018-11-13
"Georgia Tech","Tennessee",53,66,1,-13,2018-11-13
"Mississippi Valley State","Utah State",59,94,1,-35,2018-11-13
"Hampton","California",66,80,1,-14,2018-11-13
"Cal Lutheran","UCSB",32,88,1,-56,2018-11-13
"Nicholls State","Idaho",83,80,0,3,2018-11-13
"UC-Riverside","UNLV",51,72,1,-21,2018-11-13
"Cal State Stanislaus","Pacific",66,91,1,-25,2018-11-13
"St. Francis (NY)","Richmond",66,88,1,-22,2018-11-14
"Michigan","Villanova",73,46,0,27,2018-11-14
"Boston University","Albany (NY)",71,61,0,10,2018-11-14
"IUPUI","Boston College",76,69,0,7,2018-11-14
"St. Peter's","Bryant",63,71,1,-8,2018-11-14
"Johnson University","Citadel",60,137,1,-77,2018-11-14
"Sam Houston State","Clemson",59,74,1,-15,2018-11-14
"Nazareth","Colgate",68,86,1,-18,2018-11-14
"Bryn Athyn","Drexel",41,118,1,-77,2018-11-14
"Eastern Michigan","Duke",46,84,1,-38,2018-11-14
"Queens (NY)","Fairleigh Dickinson",48,87,1,-39,2018-11-14
"La Salle","Florida",69,82,1,-13,2018-11-14
"North Carolina A&T","Hofstra",72,92,1,-20,2018-11-14
"McKendree","Indiana State",63,80,1,-17,2018-11-14
"Mount St. Mary's","Marshall",75,98,1,-23,2018-11-14
"Louisiana-Monroe","Michigan State",59,80,1,-21,2018-11-14
"Coppin State","Navy",58,77,1,-19,2018-11-14
"Seton Hall","Nebraska",57,80,1,-23,2018-11-14
"Kean","NJIT",40,73,1,-33,2018-11-14
"Edward Waters","North Florida",83,95,1,-12,2018-11-14
"Radford","Notre Dame",63,60,0,3,2018-11-14
"Mt. Aloysius","Robert Morris",57,104,1,-47,2018-11-14
"Miles","Samford",57,66,1,-9,2018-11-14
"Lyndon State","Vermont",56,122,1,-66,2018-11-14
"USC Upstate","VMI",72,78,1,-6,2018-11-14
"Toledo","Wright State",74,84,1,-10,2018-11-14
"New Orleans","Alabama-Birmingham",68,75,1,-7,2018-11-14
"Birmingham-Southern","Alabama State",44,86,1,-42,2018-11-14
"UTEP","Arizona",46,79,1,-33,2018-11-14
"Mississippi College","Auburn",52,103,1,-51,2018-11-14
"Jacksonville State","Bradley",65,74,1,-9,2018-11-14
"Rice","Houston",68,79,1,-11,2018-11-14
"Marquette","Indiana",73,96,1,-23,2018-11-14
"Niagara","Loyola (IL)",62,75,1,-13,2018-11-14
"Northern Arizona","Omaha",76,66,0,10,2018-11-14
"Texas A&M-Commerce","North Texas",53,102,1,-49,2018-11-14
"UTSA","Oklahoma State",60,82,1,-22,2018-11-14
"Western Carolina","SMU",65,98,1,-33,2018-11-14
"Prairie View","Texas-Rio Grande Valley",57,70,1,-13,2018-11-14
"Dominican (IL)","Western Illinois",56,95,1,-39,2018-11-14
"Montana State","Colorado State",77,81,1,-4,2018-11-14
"North Dakota","Kentucky",58,96,1,-38,2018-11-14
"Saint Mary's","New Mexico State",73,58,0,15,2018-11-14
"Grambling","Wyoming",78,86,1,-8,2018-11-14
"Texas Southern","San Diego State",64,103,1,-39,2018-11-14
"Washington State","Seattle",69,78,1,-9,2018-11-14
"Stetson","USC",59,95,1,-36,2018-11-14
"Ball State","Virginia Tech",64,73,1,-9,2018-11-15
"St. Joseph's","Wake Forest",89,69,0,20,2018-11-15
"UCF","Cal State Fullerton",68,52,0,16,2018-11-15
"Boyce","Presbyterian",49,102,1,-53,2018-11-15
"Alabama","Northeastern",52,68,1,-16,2018-11-15
"Purdue","Appalachian State",92,70,0,22,2018-11-15
"Valparaiso","Western Kentucky",71,83,1,-12,2018-11-15
"Cal State Bakersfield","Central Michigan",55,67,1,-12,2018-11-15
"Johnson University","Bethune-Cookman",47,97,1,-50,2018-11-15
"North Carolina Central","Bowling Green State",60,75,1,-15,2018-11-15
"Syracuse","UConn",76,83,1,-7,2018-11-15
"Delaware","Cornell",73,56,0,17,2018-11-15
"Ohio State","Creighton",69,60,0,9,2018-11-15
"Milligan","Elon",71,98,1,-27,2018-11-15
"Kentucky Wesleyan","Evansville",72,92,1,-20,2018-11-15
"North Greenville","Furman",67,107,1,-40,2018-11-15
"Belmont","Lipscomb",87,83,0,4,2018-11-15
"Central Arkansas","Pitt",71,97,1,-26,2018-11-15
"Hartford","Quinnipiac",68,54,0,14,2018-11-15
"Carver Bible","Tennessee State",57,92,1,-35,2018-11-15
"Southern Miss","Troy",81,66,0,15,2018-11-15
"Monmouth","West Virginia",53,71,1,-18,2018-11-15
"Davidson","Wichita State",57,53,0,4,2018-11-15
"William & Mary","UIC",95,100,1,-5,2018-11-15
"Weber State","San Jose State",85,77,0,8,2018-11-15
"Mississippi Valley State","Utah",63,98,1,-35,2018-11-15
"Oral Roberts","BYU",65,85,1,-20,2018-11-15
"Abilene Christian","Denver",67,61,0,6,2018-11-15
"Penn State","DePaul",70,72,1,-2,2018-11-15
"Pacific","Idaho State",83,76,0,7,2018-11-15
"Oregon","Iowa",69,77,1,-8,2018-11-15
"Fresno State","TCU",69,77,1,-8,2018-11-15
"San Diego Christian","San Diego",47,95,1,-48,2018-11-15
"UC-Irvine","Santa Clara",61,49,0,12,2018-11-15
"Texas A&M","Gonzaga",71,94,1,-23,2018-11-15
"Wake Forest","Cal State Fullerton",66,59,0,7,2018-11-16
"Austin Peay","Central Connecticut",80,78,0,2,2018-11-16
"Incarnate Word","Montana",66,93,1,-27,2018-11-16
"Virginia Tech","Northeastern",88,60,0,28,2018-11-16
"Nicholls State","Baylor",54,81,1,-27,2018-11-16
"Ball State","Alabama",61,79,1,-18,2018-11-16
"St. Joseph's","UCF",57,77,1,-20,2018-11-16
"Old Dominion","Oregon State",56,61,1,-5,2018-11-16
"California Baptist","Tulsa",79,82,1,-3,2018-11-16
"Florida A&M","Campbell",59,66,1,-7,2018-11-16
"North Dakota State","Miami (OH)",78,89,1,-11,2018-11-16
"Air Force","UMBC",72,77,1,-5,2018-11-16
"Kennesaw State","Missouri",52,55,1,-3,2018-11-16
"Coastal Carolina","Manhattan",53,55,1,-2,2018-11-16
"Syracuse","Oregon",65,80,1,-15,2018-11-16
"Ohio","South Florida",46,73,1,-27,2018-11-16
"Appalachian State","Wichita State",76,82,1,-6,2018-11-16
"Sacred Heart","Army",79,78,0,1,2018-11-16
"Georgia Southern","Florida Atlantic",80,70,0,10,2018-11-16
"Southeast Missouri State","Jacksonville",77,71,0,6,2018-11-16
"UMKC","Morehead State",89,99,1,-10,2018-11-16
"Northern Iowa","Penn",71,78,1,-7,2018-11-16
"Purdue","Davidson",79,58,0,21,2018-11-16
"Florida International","Fordham",77,83,1,-6,2018-11-16
"South Dakota","High Point",56,60,1,-4,2018-11-16
"UConn","Iowa",72,91,1,-19,2018-11-16
"Valparaiso","Monmouth",64,53,0,11,2018-11-16
"Holy Cross","Stony Brook",84,70,0,14,2018-11-16
"Chicago State","Akron",46,87,1,-41,2018-11-16
"New Hampshire","American",44,68,1,-24,2018-11-16
"UMass-Lowell","Brown",74,82,1,-8,2018-11-16
"James Madison","Charlotte",64,59,0,5,2018-11-16
"Milwaukee","Cincinnati",63,74,1,-11,2018-11-16
"South Carolina State","Cleveland State",69,84,1,-15,2018-11-16
"Purdue-Fort Wayne","Dayton",80,91,1,-11,2018-11-16
"Green Bay","Eastern Washington",82,78,0,4,2018-11-16
"NYIT","Fairleigh Dickinson",57,85,1,-28,2018-11-16
"Loyola Marymount","Georgetown",65,52,0,13,2018-11-16
"Sam Houston State","Georgia",64,75,1,-11,2018-11-16
"East Carolina","Georgia Tech",54,79,1,-25,2018-11-16
"Eastern Kentucky","Kansas State",68,95,1,-27,2018-11-16
"Liberty","Kent State",77,70,0,7,2018-11-16
"Delaware State","Longwood",73,89,1,-16,2018-11-16
"Vermont","Louisville",78,86,1,-8,2018-11-16
"Hofstra","Maryland",69,80,1,-11,2018-11-16
"Howard","UMass",68,63,0,5,2018-11-16
"Loyola (LA)","McNeese State",79,78,0,1,2018-11-16
"UT-Martin","Mercer",60,77,1,-17,2018-11-16
"Charleston Southern","Middle Tennessee",73,76,1,-3,2018-11-16
"Tennessee Tech","UNC",58,108,1,-50,2018-11-16
"Johnson & Wales (NC)","UNC Greensboro",57,105,1,-48,2018-11-16
"UNC Asheville","Northern Kentucky",50,77,1,-27,2018-11-16
"Binghamton","Northwestern",54,82,1,-28,2018-11-16
"Harvard","Rhode Island",74,76,1,-2,2018-11-16
"IUPUI","Richmond",70,78,1,-8,2018-11-16
"St. John's (NY)","Rutgers",84,65,0,19,2018-11-16
"Gardner-Webb","Savannah State",97,77,0,20,2018-11-16
"Loyola (MD)","Temple",67,81,1,-14,2018-11-16
"Coppin State","Virginia",40,97,1,-57,2018-11-16
"Ole Miss","Butler",76,83,1,-7,2018-11-16
"Youngstown State","Columbia",94,83,0,11,2018-11-16
"South Dakota State","Florida Gulf Coast",78,84,1,-6,2018-11-16
"Louisiana","Kansas",76,89,1,-13,2018-11-16
"Princeton","Lehigh",57,72,1,-15,2018-11-16
"Louisiana Tech","LSU",67,74,1,-7,2018-11-16
"Grambling","Loyola (IL)",64,80,1,-16,2018-11-16
"Spalding","Murray State",36,106,1,-70,2018-11-16
"Towson","Pepperdine",65,74,1,-9,2018-11-16
"Norfolk State","Siena",58,61,1,-3,2018-11-16
"Chattanooga","South Alabama",54,73,1,-19,2018-11-16
"Citadel","Texas",69,97,1,-28,2018-11-16
"Texas A&M-Corpus Christi","Texas-Arlington",73,67,0,6,2018-11-16
"Alcorn State","Vanderbilt",54,79,1,-25,2018-11-16
"Central Michigan","Weber State",76,78,1,-2,2018-11-16
"Omaha","Colorado",75,79,1,-4,2018-11-16
"Arkansas State","Grand Canyon",72,96,1,-24,2018-11-16
"Long Beach State","Mississippi State",51,79,1,-28,2018-11-16
"Utah Valley","Utah State",46,65,1,-19,2018-11-16
"Western Kentucky","West Virginia",63,57,0,6,2018-11-16
"Niagara","Wyoming",72,67,0,5,2018-11-16
"Jackson State","Boise State",53,70,1,-17,2018-11-16
"Oakland","UNLV",61,74,1,-13,2018-11-16
"Little Rock","Nevada",59,87,1,-28,2018-11-16
"Saint Francis (PA)","UCLA",58,95,1,-37,2018-11-16
"Incarnate Word","North Dakota State",80,78,0,2,2018-11-17
"Radford","Duquesne",64,69,1,-5,2018-11-17
"Michigan","George Washington",84,61,0,23,2018-11-17
"William & Mary","Notre Dame",64,73,1,-9,2018-11-17
"North Alabama","Pitt",66,71,1,-5,2018-11-17
"Wagner","Fairfield",79,73,0,6,2018-11-17
"Presbyterian","Marquette",55,74,1,-19,2018-11-17
"Boston University","Eastern Michigan",62,80,1,-18,2018-11-17
"Bethune-Cookman","Miami (FL)",70,78,1,-8,2018-11-17
"Maine","NC State",63,82,1,-19,2018-11-17
"South Carolina","Providence",67,76,1,-9,2018-11-17
"Florida Atlantic","Towson",85,71,0,14,2018-11-17
"Aquinas","Western Michigan",52,99,1,-47,2018-11-17
"ETSU","Winthrop",76,74,0,2,2018-11-17
"Texas A&M-Corpus Christi","UC-Davis",54,57,1,-3,2018-11-17
"Albany (NY)","Canisius",75,66,0,9,2018-11-17
"Texas State","Drake",69,75,1,-6,2018-11-17
"Youngstown State","Fordham",61,67,1,-6,2018-11-17
"Old Dominion","Kennesaw State",65,47,0,18,2018-11-17
"Prairie View","Lamar",67,74,1,-7,2018-11-17
"Army","UMass-Lowell",85,92,1,-7,2018-11-17
"Illinois Tech","Northern Illinois",66,73,1,-7,2018-11-17
"Northwestern State","Rice",74,102,1,-28,2018-11-17
"North Florida","Wright State",72,89,1,-17,2018-11-17
"Southern","George Mason",65,69,1,-4,2018-11-17
"Drexel","La Salle",89,84,0,5,2018-11-17
"Green Bay","Morehead State",87,70,0,17,2018-11-17
"Cornell","NJIT",86,73,0,13,2018-11-17
"Coastal Carolina","UNC Asheville",78,52,0,26,2018-11-17
"Minnesota-Morris","North Dakota",58,112,1,-54,2018-11-17
"Hiwassee","Western Carolina",55,94,1,-39,2018-11-17
"Montana State","UCSB",69,88,1,-19,2018-11-17
"Northern Iowa","Eastern Kentucky",90,85,0,5,2018-11-17
"Montana","Miami (OH)",73,71,0,2,2018-11-17
"Chattanooga","Southeast Missouri State",42,63,1,-21,2018-11-17
"Stetson","Southeastern Louisiana",57,69,1,-12,2018-11-17
"Furman","Villanova",76,68,0,8,2018-11-17
"Alabama A&M","BYU",60,91,1,-31,2018-11-17
"Sacred Heart","Brown",77,82,1,-5,2018-11-17
"Florida International","Columbia",98,87,0,11,2018-11-17
"Eastern Washington","UMKC",87,80,0,7,2018-11-17
"New Mexico State","New Mexico",98,94,0,4,2018-11-17
"Maryland-Eastern Shore","North Texas",34,68,1,-34,2018-11-17
"Cal State Bakersfield","San Jose State",73,72,0,1,2018-11-17
"UC-Merced","UC-Riverside",53,63,1,-10,2018-11-17
"Manhattan","Northern Kentucky",53,59,1,-6,2018-11-17
"Mississippi Valley State","Robert Morris",59,68,1,-9,2018-11-17
"Lipscomb","SMU",79,73,0,6,2018-11-17
"Western Illinois","Eastern Illinois",66,68,1,-2,2018-11-17
"UMBC","High Point",68,59,0,9,2018-11-17
"Bradley","UIC",70,71,1,-1,2018-11-17
"Yale","Memphis",102,109,1,-7,2018-11-17
"Georgia Southern","Pepperdine",88,78,0,10,2018-11-17
"Saint Louis","Seton Hall",66,64,0,2,2018-11-17
"Jacksonville","South Alabama",71,48,0,23,2018-11-17
"Arkansas-Pine Bluff","Southern Illinois",48,78,1,-30,2018-11-17
"Norfolk State","Stony Brook",65,72,1,-7,2018-11-17
"Fisk","Tennessee State",61,113,1,-52,2018-11-17
"Houston Baptist","Wisconsin",59,96,1,-37,2018-11-17
"Portland","Cal State Northridge",80,77,0,3,2018-11-17
"Willamette","Portland State",61,125,1,-64,2018-11-17
"Wake Forest","Valparaiso",69,63,0,6,2018-11-18
"Ball State","Appalachian State",94,86,0,8,2018-11-18
"Siena","Holy Cross",45,57,1,-12,2018-11-18
"North Dakota State","Towson",76,51,0,25,2018-11-18
"Youngstown State","Florida International",93,102,1,-9,2018-11-18
"South Florida","Georgetown",73,76,1,-3,2018-11-18
"Texas Southern","Evansville",63,85,1,-22,2018-11-18
"Sacred Heart","UMass-Lowell",90,94,1,-4,2018-11-18
"Cal State Fullerton","Monmouth",87,63,0,24,2018-11-18
"Michigan","Providence",66,47,0,19,2018-11-18
"UC-Davis","Texas-Arlington",59,68,1,-9,2018-11-18
"Alabama","Wichita State",90,86,0,4,2018-11-18
"Austin Peay","Campbell",72,78,1,-6,2018-11-18
"Wilmington (DE)","Delaware",40,70,1,-30,2018-11-18
"Incarnate Word","Florida Atlantic",68,71,1,-3,2018-11-18
"St. Francis (NY)","Lafayette",84,72,0,12,2018-11-18
"Bryant","Navy",79,83,1,-4,2018-11-18
"Warren Wilson","North Carolina Central",57,123,1,-66,2018-11-18
"Allen","UNC Wilmington",74,113,1,-39,2018-11-18
"South Carolina State","Ohio State",61,89,1,-28,2018-11-18
"Wofford","Oklahoma",64,75,1,-11,2018-11-18
"Indiana","Arkansas",72,73,1,-1,2018-11-18
"Chattanooga","Jacksonville",66,74,1,-8,2018-11-18
"UNC Asheville","Manhattan",38,54,1,-16,2018-11-18
"Air Force","South Dakota",65,62,0,3,2018-11-18
"Central Arkansas","Troy",77,82,1,-5,2018-11-18
"Army","Brown",66,86,1,-20,2018-11-18
"South Carolina","George Washington",90,55,0,35,2018-11-18
"Alcorn State","Kent State",48,79,1,-31,2018-11-18
"Mount St. Mary's","Maryland",77,92,1,-15,2018-11-18
"College of Charleston","Oklahoma State",58,70,1,-12,2018-11-18
"Southern Utah","Seattle",73,70,0,3,2018-11-18
"St. Joseph's","West Virginia",90,97,1,-7,2018-11-18
"West Alabama","Alabama-Birmingham",47,77,1,-30,2018-11-18
"Samford","Cleveland State",73,60,0,13,2018-11-18
"Columbia","Fordham",69,70,1,-1,2018-11-18
"Bethesda University (CA)","Idaho",59,87,1,-28,2018-11-18
"Oregon State","Missouri",63,69,1,-6,2018-11-18
"Miami (OH)","Pepperdine",80,86,1,-6,2018-11-18
"Northeastern","Davidson",59,71,1,-12,2018-11-18
"VMI","Kentucky",82,92,1,-10,2018-11-18
"Ohio","Loyola Marymount",56,65,1,-9,2018-11-18
"Tennessee Tech","Michigan State",33,101,1,-68,2018-11-18
"Coastal Carolina","Northern Kentucky",83,89,1,-6,2018-11-18
"Central Michigan","San Jose State",76,74,0,2,2018-11-18
"UCF","Western Kentucky",78,62,0,16,2018-11-18
"Penn","Kansas State",48,64,1,-16,2018-11-18
"Weber State","Cal State Bakersfield",67,68,1,-1,2018-11-18
"Montana","Georgia Southern",77,80,1,-3,2018-11-18
"Virginia Tech","Purdue",89,83,0,6,2018-11-18
"Santa Clara","Washington",68,82,1,-14,2018-11-18
"Florida A&M","Central Connecticut",75,89,1,-14,2018-11-18
"LIU-Brooklyn","San Francisco",52,84,1,-32,2018-11-18
"Northern Arizona","Hawaii",68,85,1,-17,2018-11-18
"Minnesota","Texas A&M",69,64,0,5,2018-11-18
"Akron","Clemson",69,72,1,-3,2018-11-19
"South Dakota State","Tulane",80,84,1,-4,2018-11-19
"UTSA","UC-Irvine",56,65,1,-9,2018-11-19
"Kennesaw State","Eastern Kentucky",81,100,1,-19,2018-11-19
"Georgia","Illinois State",80,68,0,12,2018-11-19
"Hartford","Utah Valley",65,72,1,-7,2018-11-19
"Auburn","Xavier",88,79,0,9,2018-11-19
"Old Dominion","Northern Iowa",53,54,1,-1,2018-11-19
"Jackson State","Sam Houston State",60,75,1,-15,2018-11-19
"Duke","San Diego State",90,64,0,26,2018-11-19
"St. Bonaventure","Georgia State",65,75,1,-10,2018-11-19
"Bowling Green State","Hampton",81,79,0,2,2018-11-19
"Long Beach State","Iona",86,85,0,1,2018-11-19
"Colorado State","Louisiana",73,91,1,-18,2018-11-19
"Oregon State","Penn",74,58,0,16,2018-11-19
"High Point","Air Force",69,62,0,7,2018-11-19
"Loyola (IL)","Richmond",82,66,0,16,2018-11-19
"SUNY-Oneonta","Albany (NY)",62,79,1,-17,2018-11-19
"St. John's (NY)","California",82,79,0,3,2018-11-19
"Trinity Baptist","Charleston Southern",49,98,1,-49,2018-11-19
"Longwood","Charlotte",39,42,1,-3,2018-11-19
"Western Michigan","Cincinnati",52,78,1,-26,2018-11-19
"Binghamton","Colgate",68,76,1,-8,2018-11-19
"Boise State","Creighton",82,94,1,-12,2018-11-19
"St. Elizabeth","Delaware State",47,80,1,-33,2018-11-19
"Loyola (MD)","Detroit",63,91,1,-28,2018-11-19
"Texas-Rio Grande Valley","East Carolina",64,69,1,-5,2018-11-19
"Chicago State","ETSU",61,86,1,-25,2018-11-19
"Canisius","Florida State",61,93,1,-32,2018-11-19
"Missouri","Kansas State",67,82,1,-15,2018-11-19
"North Carolina A&T","Marshall",71,95,1,-24,2018-11-19
"Arkansas-Pine Bluff","UMass",60,92,1,-32,2018-11-19
"Missouri State","Nebraska",62,85,1,-23,2018-11-19
"Prairie View","UNC Greensboro",66,74,1,-8,2018-11-19
"Defiance","Oakland",47,91,1,-44,2018-11-19
"Coppin State","Rider",67,87,1,-20,2018-11-19
"Eastern Michigan","Rutgers",36,63,1,-27,2018-11-19
"Robert Morris","Stetson",81,72,0,9,2018-11-19
"Florida Gulf Coast","Toledo",62,90,1,-28,2018-11-19
"Northwestern State","Houston",55,82,1,-27,2018-11-19
"Arlington Baptist","Lamar",40,105,1,-65,2018-11-19
"Saint Francis (PA)","UNC",76,101,1,-25,2018-11-19
"Ecclesia","Oral Roberts",72,109,1,-37,2018-11-19
"Southeast Missouri State","South Alabama",58,79,1,-21,2018-11-19
"UMBC","South Dakota",52,58,1,-6,2018-11-19
"Howard","Southern Illinois",69,83,1,-14,2018-11-19
"Little Rock","Tulsa",78,88,1,-10,2018-11-19
"Saint Mary's","Utah State",63,80,1,-17,2018-11-19
"Liberty","Vanderbilt",70,79,1,-9,2018-11-19
"Wyoming","Boston College",76,88,1,-12,2018-11-19
"Bethesda University (CA)","Idaho State",60,115,1,-55,2018-11-19
"Arizona","Iowa State",71,66,0,5,2018-11-19
"Eastern New Mexico","UTEP",59,66,1,-7,2018-11-19
"USC","Texas Tech",63,78,1,-15,2018-11-19
"Temple","VCU",51,57,1,-6,2018-11-19
"Cal Poly","Washington State",70,84,1,-14,2018-11-19
"California Baptist","Nevada",55,90,1,-35,2018-11-19
"Lewis & Clark","Portland",57,77,1,-20,2018-11-19
"Mississippi State","Arizona State",67,72,1,-5,2018-11-19
"Gonzaga","Illinois",84,78,0,6,2018-11-19
"Presbyterian","UCLA",65,80,1,-15,2018-11-19
"Akron","Illinois State",68,73,1,-5,2018-11-20
"UTSA","South Dakota State",79,99,1,-20,2018-11-20
"Western Carolina","Jacksonville State",53,84,1,-31,2018-11-20
"Georgia","Clemson",49,64,1,-15,2018-11-20
"Colorado State","Florida Gulf Coast",82,74,0,8,2018-11-20
"Xavier","San Diego State",74,79,1,-5,2018-11-20
"North Florida","Southern Miss",64,48,0,16,2018-11-20
"Jackson State","Chicago State",81,68,0,13,2018-11-20
"Iowa State","Illinois",84,68,0,16,2018-11-20
"St. Bonaventure","Boise State",52,72,1,-20,2018-11-20
"Tulane","UC-Irvine",55,67,1,-12,2018-11-20
"Hampton","Loyola (MD)",66,75,1,-9,2018-11-20
"California","Temple",59,76,1,-17,2018-11-20
"Bradley","SMU",75,62,0,13,2018-11-20
"Holy Cross","Albany (NY)",69,65,0,4,2018-11-20
"Trevecca Nazarene","Belmont",50,104,1,-54,2018-11-20
"Omaha","Bethune-Cookman",76,56,0,20,2018-11-20
"Methodist","Coastal Carolina",57,88,1,-31,2018-11-20
"Cornell","UConn",74,91,1,-17,2018-11-20
"Georgia State","Creighton",68,93,1,-25,2018-11-20
"Bowling Green State","Detroit",67,82,1,-15,2018-11-20
"Sam Houston State","ETSU",63,77,1,-14,2018-11-20
"North Carolina Central","George Mason",63,78,1,-15,2018-11-20
"Texas-Arlington","Indiana",64,78,1,-14,2018-11-20
"South Carolina State","Purdue-Fort Wayne",68,72,1,-4,2018-11-20
"Citadel","James Madison",91,82,0,9,2018-11-20
"Savannah State","Kent State",84,104,1,-20,2018-11-20
"Toledo","Louisiana",77,64,0,13,2018-11-20
"Tougaloo","Louisiana Tech",68,87,1,-19,2018-11-20
"Mobile","McNeese State",60,74,1,-14,2018-11-20
"Maryland-Eastern Shore","Mercer",42,80,1,-38,2018-11-20
"Nicholls State","Ole Miss",55,75,1,-20,2018-11-20
"Southeastern Louisiana","Mississippi Valley State",59,69,1,-10,2018-11-20
"USC","Missouri State",99,80,0,19,2018-11-20
"Navy","Morgan State",51,75,1,-24,2018-11-20
"Quinnipiac","New Hampshire",69,63,0,6,2018-11-20
"Regent","Norfolk State",57,97,1,-40,2018-11-20
"Martin Methodist","North Alabama",68,80,1,-12,2018-11-20
"St. Peter's","NC State",57,85,1,-28,2018-11-20
"Duquesne","Notre Dame",56,67,1,-11,2018-11-20
"Samford","Ohio State",50,68,1,-18,2018-11-20
"St. John's (NY)","VCU",87,86,0,1,2018-11-20
"Kentucky Christian","VMI",80,106,1,-26,2018-11-20
"NJIT","Wagner",71,60,0,11,2018-11-20
"Radford","William & Mary",81,72,0,9,2018-11-20
"Auburn","Duke",72,78,1,-6,2018-11-20
"Champion Baptist","Grambling",58,99,1,-41,2018-11-20
"LIU-Brooklyn","Milwaukee",87,92,1,-5,2018-11-20
"Concorida (NE)","North Dakota",56,89,1,-33,2018-11-20
"Maine","North Texas",63,74,1,-11,2018-11-20
